title,description,address,location-name,price,type,featured_image,photos,amenities,url
Summer Breeze II,"Summer Breeze II offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","5924 West Hedgehog Place, Phoenix, AZ 85083",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=5924 West Hedgehog Place,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/summer-breeze-ii-assisted-living-home
Iocam Assisted Living Home,"Iocam Assisted Living Home is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","6128 West Gambit Trail, Phoenix, AZ 85083",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6128 West Gambit Trail,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/iocam-assisted-living-home
Matters of Senior Living Inc.,"Matters of Senior Living Inc. is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, arts room, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","4647 West Moon Blossum Lane, Phoenix, AZ 85083",Phoenix,2940.0,Assisted Living,,,"all day dining, allergy-sensitive, arts room, barber / salon, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, special dietary restrictions",https://www.seniorly.com/assisted-living/arizona/phoenix/matters-of-senior-living-inc-
Herman & Novella Clancy Assisted Living Home,"Herman & Novella Clancy Assisted Living Home creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","4617 West Moon Blossum Lane, Phoenix, AZ 85083",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=4617 West Moon Blossum Lane,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/herman-novella-clancy-assisted-living-home
Central Assisted Living,"Central Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","25914 North Central Avenue, Phoenix, AZ 85085",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=25914 North Central Avenue,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/central-assisted-living
Aging Gracefully,"Aging Gracefully is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","4105 West Villa Linda Drive, Glendale, AZ 85310",Glendale,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=4105 West Villa Linda Drive,Glendale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/glendale/aging-gracefully
Brookdale Apache Junction,"Brookdale Apache Junction is a thoughtfully designed residence focused on quality living for seniors. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","2080 South Ironwood Drive, Apache Junction, AZ 85120",Apache Junction,3085.0,"Assisted Living, Independent Living",https://d354o3y6yz93dt.cloudfront.net/images/1200x/5af99ef1c731cf784cd7c1ba2717da73f05a8128/brookdale-apache-junction-library.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/299baebcffa428f0e81f2f7ff6fe558722c5ecbd/1-Brookdale-Apache-Junction-Entrance.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/770795ca67c84722b83b55c2f78ae5bb61c245f8/Brookdale-Apache-Junction-Bedroom.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/aab6a6193917effa97dcb5e31deb0d263fb79532/brookdale-apache-junction-pool.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, continuing learning experience, day trips, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, grill, housekeeping, international cuisine, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, vegetarian, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/apache-junction/brookdale-apache-junction
Acoya Mesa,"Acoya Mesa is a thoughtfully designed residence focused on quality living for seniors. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Here, community and compassion go hand in hand.","6502 East Brown Road, Mesa, AZ 85205",Mesa,3195.0,"Assisted Living, Memory Care, Independent Living",https://d354o3y6yz93dt.cloudfront.net/images/1200x/b3f7ce9f4b313082333bd872b338394fe509c8c8/Acoya%20Mesa_03.jpeg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/599d13583005b56443b48ad55bb8d903b5179d4a/Acoya%20Mesa_01.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/6f9d4f03b34420bb50e5d2fa73eb2fe1233b7eb8/acoya-mesaacoya-mesa-1-exterior-2.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/55a522f848f9291818602ef7fab2f412d5056b24/acoya-mesa-living-room-1.webp","activity room, air conditioning, all day dining, allergy-sensitive, arts room, bistro, business room, cable tv, community-sponsored activities, concierge, continuing learning experience, day trips, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, grill, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, sports / cocktail lounge, telephone, transportation & parking, vegetarian, volunteer program, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/mesa/acoya-mesa
Brookdale Baywood,"At Brookdale Baywood, residents find a supportive environment that puts well-being first. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Here, community and compassion go hand in hand.","310 South 63rd Street, Mesa, AZ 85206",Mesa,3590.0,"Assisted Living, Memory Care",https://d354o3y6yz93dt.cloudfront.net/images/1200x/c2f3a96acde88317335fb66f033af9ba9ee4547f/Brookdale-Baywood-Dining-Room.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/5bf83d19b579ead9bf72dcd66a15f529/BrookdaleBaywood_Photos_01_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/13279771cc8e40830c1c2f0a44861c2746596507/Brookdale-Baywood-Community-Living-Room.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/9130bd82a52f011942deb65e688e3d705ac26c7c/Brookdale-Baywood-Living-Room.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, barber / salon, business room, cable tv, community-sponsored activities, concierge, day trips, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, grill, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, patio, pet-friendly, piano, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, vegetarian, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/mesa/brookdale-baywood
Sky Vista,"Sky Vista is a thoughtfully designed residence focused on quality living for seniors. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","1248 South Crismon Road, Mesa, AZ 85209",Mesa,3800.0,"Assisted Living, Memory Care",https://d354o3y6yz93dt.cloudfront.net/images/1200x/a05a9c7f1d7b22010d611d3c7a03e5797783664c/sky-vistadining-area-230.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/8437648a4f2ad7ec9c7e824f0d8bea62375b4395/Mariposa%20Point%20of%20Mesa_01.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/b66e3dd350b5ae855f5a00c550cfd65f954aaeda/Mariposa%20Point%20of%20Mesa_03.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/bf83a0f968372d9a8aea64a1a478a0676be61d9a/Screen%20Shot%202023-01-12%20at%208.22.14%20AM.png","activity room, air conditioning, all day dining, allergy-sensitive, arts room, bistro, business room, cable tv, community-sponsored activities, concierge, continuing learning experience, day trips, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, grill, housekeeping, international cuisine, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, vegetarian, volunteer program, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/mesa/sky-vista
