title,description,address,location-name,price,type,featured_image,photos,amenities,url
Acoya Mesa,"Acoya Mesa is a thoughtfully designed residence focused on quality living for seniors. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Here, community and compassion go hand in hand.","6502 East Brown Road, Mesa, Az 85205",Mesa,3195,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/api/files/public/8424d3df-8956-4eef-8bfa-a71108185adc,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/599d13583005b56443b48ad55bb8d903b5179d4a/Acoya%20Mesa_01.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/6f9d4f03b34420bb50e5d2fa73eb2fe1233b7eb8/acoya-mesaacoya-mesa-1-exterior-2.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/55a522f848f9291818602ef7fab2f412d5056b24/acoya-mesa-living-room-1.webp","activity room, air conditioning, all day dining, allergy-sensitive, arts room, bistro, business room, cable tv, community-sponsored activities, concierge, continuing learning experience, day trips, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, grill, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, sports / cocktail lounge, telephone, transportation & parking, vegetarian, volunteer program, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/mesa/acoya-mesa
Acoya Scottsdale At Troon,,"10455 East Pinnacle Peak Parkway, Scottsdale, Az 85255",Scottsdale,,"Assisted Living Home, Independent Living",https://app.seniorplace.com/api/files/public/f3b5245c-904b-43b0-887a-9f6855db5a4f,,,https://app.seniorplace.com/communities/show/5d327349-5bcc-472c-9be3-ee5ee8cedf3f
Acoya Shea,,"7373 E Shea Boulevard, Scottsdale, Az 85260",Scottsdale,,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/api/files/public/124885dd-eef0-4e42-a7cb-2466a08ff41d,,,https://app.seniorplace.com/communities/show/bd140ecf-f482-46a3-9097-dda13dc37447
Active Care Home Ii,,"5711 East Aire Libre Avenue, Scottsdale, Az 85254",Scottsdale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b193dd65f6529176b8c4a2e6ddca6bd0.jpg,,,https://app.seniorplace.com/communities/show/1c3f7498-5d88-459f-ad4e-bbbf06e9e661
Active Care Home Iii,,"17826 North 56Th Street, Scottsdale, Az 85254",Scottsdale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d271f2bf854641aaefeff2186f46f1cc.jpg,,,https://app.seniorplace.com/communities/show/eef24d5e-61fd-4376-b1a9-e2ebe42875dd
Active Care Homes,,"16212 North 55Th Place, Scottsdale, Az 85254",Scottsdale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a8c7e8878144bbc0602fa55f4d9b7a20.jpg,,,https://app.seniorplace.com/communities/show/51a0b607-43d8-4738-a783-5f2839b942f2
Acuna At Morning Sun,,"35597 North Bandolier Drive, San Tan Valley, Az 85144",San Tan Valley,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c07f46a5e6495176ed25811de711c95d.jpg,,,https://app.seniorplace.com/communities/show/4a1723d3-48f1-4940-a331-09f58491e80f
Adagio Alh,"At Adagio ALH, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","1045 East Bethany Home Road, Phoenix, Az 85014",Phoenix,2750,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bbe841d4c43e50bce98d0e3d476d352f.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/adagio-alh
Adagio Care,,"1033 East Bethany Home Road, Phoenix, Az 85014",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/616343e93c524143624275ccd47dc771.jpg,,,https://app.seniorplace.com/communities/show/fac74a7b-5e8d-4792-9534-3c3d3006fbe7
Adams House,,"7697 East Nightingale Star Lane, Prescott Valley, Az 86315",Prescott Valley,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7932d8019923d245880d96d99f362736.jpg,,,https://app.seniorplace.com/communities/show/f63298fe-3bc2-4a6c-ab98-6d12f046c80e
Adobe Adult Care Home,"Adobe Adult Care Home offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","8028 North Firethorn Avenue, Tucson, Az 85741",Tucson,2750,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/853e54ffac6d0f3a505e201ddc19a22f.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/tucson/adobe-adult-care-home
Adobe Country Gables,,"14962 North 78Th Avenue, Peoria, Az 85381",Peoria,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/09b3e93105ba91c2fae9ec709312313f.jpg,,,https://app.seniorplace.com/communities/show/317e7d79-a75f-40f1-9b6e-b08b58a88d77
Adora Assisted Living,,"2691 East Indian Wells Drive, Gilbert, Az 85298",Gilbert,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/47ad08198212847e4b498ccbfcc51fa2.jpg,,,https://app.seniorplace.com/communities/show/75f71c56-0843-40d0-a040-9837a42f7c56
Adrianas Roundtheclock,,"7630 West John Cabot Road, Glendale, Az 85308",Glendale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8311606545c36ee083a6ec415616372c.jpg,,,https://app.seniorplace.com/communities/show/ea4b6e80-3848-4b11-af7e-1e33ab9bf227
Adriel Care Home,,"11550 North 150Th Lane, Surprise, Az 85379",Surprise,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/486c71067a7db9ac3623b0dd73d3f26e.jpg,,,https://app.seniorplace.com/communities/show/88ce6183-ec64-4b5a-bf1a-b17255700e45
Advanced Care Alh,,"4234 East Shea Boulevard, Phoenix, Az 85028",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a2c0f13fe56f0b7c463a1c93904845c3.jpg,,,https://app.seniorplace.com/communities/show/01dbd133-fd2f-438d-93de-6936852db4db
Advantage Adult Health Care Ii,,"16626 North 177Th Drive, Surprise, Az 85388",Surprise,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d23b1f0c0773c4aa7f9e3581a14592af.jpg,,,https://app.seniorplace.com/communities/show/2016bd06-daea-4af3-844c-535353fb527c
Advantage Adult Healthcare,,"12415 North 149Th Drive, Surprise, Az 85379",Surprise,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/17021cfb995f8eb29cce2663678d4e1f.jpg,,,https://app.seniorplace.com/communities/show/e2e945c2-28ba-4fed-b569-093ef393bef0
Advantage Home Care,,"11510 West Langford Court, Youngtown, Az 85363",Youngtown,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cb712875d8db6efc2bdc88163170df9f.jpg,,,https://app.seniorplace.com/communities/show/887ba4e3-ae08-49c5-a4db-43d998279380
Aegis At 38Th Place Assisted Living,,"13205 South 38Th Place, Phoenix, Az 85044",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3bdb283bae84b39a6f93dc5019832bef.jpg,,,https://app.seniorplace.com/communities/show/146eb3f7-3149-4209-afef-d9969404e4b6
Aegis At 38Th Place Assisted Living Ii,"At Aegis at 38th Place Assisted Living II, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","13201 South 38Th Place, Phoenix, Az 85044",Phoenix,2750,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5abcbc1e922b05703b05e09098a6452e.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/aegis-at-38th-place-assisted-living-ii
Aegis At Cassia,,"1466 E Cassia Lane, Gilbert, Az",Gilbert,,,,,,https://app.seniorplace.com/communities/show/31c686bc-1121-4788-9740-8e85da5708ba
Aegis At Cassia Assisted Living,,"1466 East Cassia Lane, Gilbert, Az 85298",Gilbert,,Assisted Living Home,https://app.seniorplace.com/api/files/public/34b60f00-e874-4ec2-b947-3483df255bdb,,,https://app.seniorplace.com/communities/show/b3d94209-3ecd-434b-9be4-0663e4635e56
Aegis At Coconino Assisted Living,,"4404 East Coconino Street, Phoenix, Az 85044",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a8add7fa94ed2dc18da789de9d370e3f.jpg,,,https://app.seniorplace.com/communities/show/322d57da-a303-4750-a5d9-f262b4683cbf
Aegis At Fairview Assisted Living,"Aegis At Fairview Assisted Living is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","2371 East Fairview Street, Chandler, Az 85225",Chandler,2750,"Assisted Living Home, Board And Care Home",https://app.seniorplace.com/api/files/public/dfa3b90a-64c1-4e6a-9909-cd63b8eb1074,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/chandler/aegis-at-fairview-assisted-living-home
Aegis At Homestead Assisted Living,,"1572 West Homestead Drive, Chandler, Az 85286",Chandler,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f11ebc273371b5044b5a6428aaff2890.jpg,,,https://app.seniorplace.com/communities/show/add3307f-2cbb-4376-97bb-e6ddfdcc27a0
Aegis At Redwood Assisted Living,"Aegis At Redwood Assisted Living is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","4332 East Redwood Lane, Phoenix, Az 85048",Phoenix,2750,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3cc1d276ded46c10faed56d458a072a6.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/aegis-at-redwood-assisted-living-home
Aegis At Temple Assisted Living,,"2940 East Temple Court, Gilbert, Az 85296",Gilbert,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e8018d11bf763dd91f5a74a0aa0c7429.jpg,,,https://app.seniorplace.com/communities/show/74fd54ef-e9c9-4d4e-9f5e-73a5bf3c892e
Affirmative Care Home,"At Affirmative Care Home, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","8074 East 8Th Street, Tucson, Az 85710",Tucson,2750,"Assisted Living Home, Board And Care Home",https://app.seniorplace.com/api/files/public/dcf01ef2-5e7c-4e74-a1f9-03fc783a97ca,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/tucson/affirmative-care-home
Agape Assisted Living,,"7180 West Flynn Lane, Glendale, Az 85303",Glendale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/39a6a201e3fa281fb1f3ef4c70341f35.jpg,,,https://app.seniorplace.com/communities/show/bf03b5c5-25d4-4f7f-beff-e020a5a2abb2
Agape Care Home Of Scottsdale,"Agape Care Home Of Scottsdale is a welcoming place for older adults to feel at home. Amenities include air conditioning, all day dining, allergy-sensitive, offering convenience and ease. Here, community and compassion go hand in hand.","5920 East Ludlow Drive, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/34f4a37a339e0973378b2101021ab8d6.jpg,,"air conditioning, all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, resident-run activities, scheduled meals, special dietary restrictions, swimming pool / jacuzzi, telephone, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/scottsdale/agape-care-home-of-scottsdale
Agape Senior Living,,"12201 North 61St Street, Scottsdale, Az 85254",Scottsdale,,Assisted Living Home,https://app.seniorplace.com/api/files/public/85dad642-caa7-4a89-9aeb-6595d564ce21,,,https://app.seniorplace.com/communities/show/b436d227-afe4-4425-9ab3-6dfd240f3c1e
Agape Senior Living Of Scottsdale,,"8611 East Cholla Street, Scottsdale, Az 85260",Scottsdale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/426cabb348b7edf877ad3414b8fac696.jpg,,,https://app.seniorplace.com/communities/show/b1b6258e-a98d-4c5f-9328-8e403761d2d7
Agape Terrace,,"11390 East Harmony Lane, Cornville, Az 86325",Cornville,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/105521e6-db70-4034-8bc5-74d500eb8310
Agave Assisted Living Ii,"Agave Assisted Living II offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","8854 West Irma Lane, Peoria, Az 85382",Peoria,2750,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/43fa3d80c5de8621de4d7d595c73ce7e.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/peoria/agave-assisted-living-home-ii
