ID,Title,current_website,seniorly_url,current_normalized_types,seniorplace_url,sp_types_raw,sp_types_mapped
,Canyon Creek Assisted Living Memory Care,https://www.seniorly.com/assisted-living/arizona/gilbert/canyon-creek-assisted-living-memory-care,https://www.seniorly.com/assisted-living/arizona/gilbert/canyon-creek-assisted-living-memory-care,"Assisted Living Home, Independent Living, Memory Care",,,
,Canyon Valley Memory Care Residence,https://www.seniorly.com/assisted-living/arizona/green-valley/canyon-valley-memory-care-residence,https://www.seniorly.com/assisted-living/arizona/green-valley/canyon-valley-memory-care-residence,"Assisted Living Home, Independent Living, Memory Care",,,
,Canyon View By Platinum Care Homes,https://www.seniorly.com/assisted-living/arizona/tucson/canyon-view-adult-care-home,https://www.seniorly.com/assisted-living/arizona/tucson/canyon-view-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Carefree Assisted Living Center,https://www.seniorly.com/assisted-living/arizona/cottonwood/carefree-assisted-living-center,https://www.seniorly.com/assisted-living/arizona/cottonwood/carefree-assisted-living-center,"Assisted Living Home, Independent Living, Assisted Living Community, Memory Care",,,
,Carefree Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/carefree/carefree-manor-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/carefree/carefree-manor-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Caring Hands Comfort Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/caring-hands-comfort-assisted-living-home-llc,https://www.seniorly.com/assisted-living/arizona/tucson/caring-hands-comfort-assisted-living-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Casa Buena Assisted Living,https://www.seniorly.com/assisted-living/arizona/chandler/casa-buena-assisted-living,https://www.seniorly.com/assisted-living/arizona/chandler/casa-buena-assisted-living,Assisted Living Home,,,
,Casa De Los Abuelos Dos,https://www.seniorly.com/assisted-living/arizona/tucson/casa-de-los-abuelos-dos-llc,https://www.seniorly.com/assisted-living/arizona/tucson/casa-de-los-abuelos-dos-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Casa De Vida Living,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living,Assisted Living Home,,,
,Casa De Vida Living,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living-phoenix,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living-phoenix,Assisted Living Home,,,
,Casa Theresita Iii,https://www.seniorly.com/assisted-living/arizona/tucson/casa-theresita-iii,https://www.seniorly.com/assisted-living/arizona/tucson/casa-theresita-iii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Casas Adobes Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-assisted-living,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-assisted-living,"Assisted Living Home, Independent Living, Memory Care",,,
,Casas Chapala,https://www.seniorly.com/assisted-living/arizona/tucson/casas-chapala,https://www.seniorly.com/assisted-living/arizona/tucson/casas-chapala,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Cascades Of Tucson,https://www.seniorly.com/assisted-living/arizona/tucson/cascades-of-tucson,https://www.seniorly.com/assisted-living/arizona/tucson/cascades-of-tucson,"Assisted Living Home, Independent Living, Memory Care",,,
,Caveo Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/caveo-assisted-living,https://www.seniorly.com/assisted-living/arizona/mesa/caveo-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Cedar Pastures,https://www.seniorly.com/assisted-living/arizona/chandler/cedar-pastures,https://www.seniorly.com/assisted-living/arizona/chandler/cedar-pastures,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Central Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/central-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/central-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Central Scottsdale Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/central-scottsdale-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/scottsdale/central-scottsdale-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Cesca Adult Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/cesca-adult-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/cesca-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Charles Residential Care,https://www.seniorly.com/assisted-living/arizona/goodyear/charles-residential-care,https://www.seniorly.com/assisted-living/arizona/goodyear/charles-residential-care,Assisted Living Home,,,
,Christian Care Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-assisted-living-inc,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-assisted-living-inc,"Assisted Living Home, Independent Living, Memory Care, Nursing Home",,,
,Christian Care Manor Ii,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-manor-ii-inc,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-manor-ii-inc,Assisted Living Home,,,
,Citrus Manor,https://www.seniorly.com/assisted-living/arizona/mesa/citrus-manor,https://www.seniorly.com/assisted-living/arizona/mesa/citrus-manor,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Clarendale Arcadia,https://www.seniorly.com/assisted-living/arizona/phoenix/clarendale-arcadia-residential-senior-living,https://www.seniorly.com/assisted-living/arizona/phoenix/clarendale-arcadia-residential-senior-living,"Assisted Living Home, Independent Living, Memory Care",,,
,Clarendale Of Chandler,https://www.seniorly.com/assisted-living/arizona/chandler/clarendale-of-chandler,https://www.seniorly.com/assisted-living/arizona/chandler/clarendale-of-chandler,"Assisted Living Home, Independent Living, Memory Care",,,
,Comfort Assisted Living,https://www.seniorly.com/assisted-living/arizona/peoria/comfort-assisted-living-home-llc,https://www.seniorly.com/assisted-living/arizona/peoria/comfort-assisted-living-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Compassionate Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/compassionate-manor-assisted-living,https://www.seniorly.com/assisted-living/arizona/scottsdale/compassionate-manor-assisted-living,"Assisted Living Home, Independent Living, Memory Care",,,
,Constant Care Assisted Living North Central,https://www.seniorly.com/assisted-living/arizona/phoenix/constant-care-assisted-living-north-central,https://www.seniorly.com/assisted-living/arizona/phoenix/constant-care-assisted-living-north-central,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Coolidge Legacy At Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/coolidge-legacy-at-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/coolidge-legacy-at-scottsdale,Assisted Living Home,,,
,Copper Sky Assisted Living,https://www.seniorly.com/assisted-living/arizona/casa-grande/copper-sky-assisted-living,https://www.seniorly.com/assisted-living/arizona/casa-grande/copper-sky-assisted-living,Assisted Living Home,,,
,Copper Village Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/copper-village-assisted-living,https://www.seniorly.com/assisted-living/arizona/mesa/copper-village-assisted-living,Assisted Living Home,,,
,Corine Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/corine-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/corine-assisted-living,Assisted Living Home,,,
,Corrine Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/corrine-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/corrine-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Cottonwood Village,https://www.seniorly.com/assisted-living/arizona/cottonwood/cottonwood-village,https://www.seniorly.com/assisted-living/arizona/cottonwood/cottonwood-village,"Assisted Living Home, Independent Living, Memory Care",,,
,Country Oaks,https://www.seniorly.com/assisted-living/arizona/mesa/country-oaks-llc,https://www.seniorly.com/assisted-living/arizona/mesa/country-oaks-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Countryside Senior Living,https://www.seniorly.com/assisted-living/arizona/queen-creek/countryside-senior-living-queen-creek,https://www.seniorly.com/assisted-living/arizona/queen-creek/countryside-senior-living-queen-creek,Assisted Living Home,,,
,County Villa,https://www.seniorly.com/assisted-living/arizona/mesa/county-villa-llc,https://www.seniorly.com/assisted-living/arizona/mesa/county-villa-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Crismon Peaks Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/crismon-peaks-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/mesa/crismon-peaks-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/fe22bf3e-f20d-4c50-b37c-7bb350cf0508,Assisted Living Home,Assisted Living Home
,Crystal Joy Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/crystal-joy-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/crystal-joy-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,D Vintage Place Assisted Living,https://www.seniorly.com/assisted-living/arizona/chandler/d-vintage-place-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/chandler/d-vintage-place-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Darcy Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/chandler/d-arcy-manor-assisted-living-home-llc,https://www.seniorly.com/assisted-living/arizona/chandler/d-arcy-manor-assisted-living-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Danielas Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/daniela-s-assisted-living,https://www.seniorly.com/assisted-living/arizona/glendale/daniela-s-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Daniellas Loving Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/daniella-s-loving-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/daniella-s-loving-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Danilas Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/danila-s-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/danila-s-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Comfort Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-comfort-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-comfort-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Cove Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/desert-cove-assisted-living,https://www.seniorly.com/assisted-living/arizona/scottsdale/desert-cove-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/e260e697-79f9-435e-b9b1-0aff88b8aa0c,Assisted Living Home,Assisted Living Home
,Desert Dreams Adult Care Home,https://www.seniorly.com/assisted-living/arizona/tucson/desert-dreams-adult-care-home-llc,https://www.seniorly.com/assisted-living/arizona/tucson/desert-dreams-adult-care-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Garden Assisted Living Ii,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-garden-assisted-living-ii,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-garden-assisted-living-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Garden Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-garden-assisted-living-inc,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-garden-assisted-living-inc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Garden Homecare,https://www.seniorly.com/assisted-living/arizona/mesa/desert-garden-homecare,https://www.seniorly.com/assisted-living/arizona/mesa/desert-garden-homecare,Assisted Living Home,,,
,Desert Haven Home Care,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-haven-home-care,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-haven-home-care,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Home Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/desert-home-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/tucson/desert-home-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Jewel At Orange Tree,https://www.seniorly.com/assisted-living/arizona/scottsdale/desert-jewel-at-orange-tree,https://www.seniorly.com/assisted-living/arizona/scottsdale/desert-jewel-at-orange-tree,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/c6e3855b-c054-458e-be0c-92d25ff66501,,
