wp_id,title,address,seniorly_url,city,state
10575,Desert Garden Assisted Living Iii,"4233 East Briarwood Terrace, Phoenix, Az 85048",https://www.seniorly.com/assisted-living/arizona/phoenix/desert-garden-assisted-living-iii,,
10579,Shiv Adult Care Home Ii,"4051 East Alder Avenue, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home-ii,,
10580,Koala Care Assisted Living,"1411 North Pasadena Street, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/koala-care-assisted-living,,
10581,Belindas Assisted Living,"2763 East Adobe Street, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/belinda-s-assisted-living-inc,,
10584,Southern Assisted Living,"6013 South 47Th Street, Phoenix, Az 85042",https://www.seniorly.com/assisted-living/arizona/phoenix/southern-assisted-living,,
10585,Mayberry Assisted Living,"19863 East Mayberry Road, Chandler Heights, Az 85142",https://www.seniorly.com/assisted-living/arizona/chandler-heights/mayberry-assisted-living-home,,
10586,Young Family Care Homes And Investments,"19331 East Via De Palmas, Chandler Heights, Az 85142",https://www.seniorly.com/assisted-living/arizona/chandler-heights/young-family-care-homes-and-investments-llc,,
10587,Garden Rose Assisted Living,"899 East Canyon Rock Road, San Tan Valley, Az 85143",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/garden-rose-assisted-living,,
10589,Dayflower Care Home,"4166 West Dayflower Drive, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/dayflower-care-home,,
10594,Treasures Of Wisdom,"483 West Gascon Road, San Tan Valley, Az 85143",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/treasures-of-wisdom,,
10595,San Tan Valley Assisted Living,"214 West Danish Red Trail, Queen Creek, Az 85143",https://www.seniorly.com/assisted-living/arizona/queen-creek/san-tan-valley-assisted-living-llc,,
10596,Desert Spring Adult Care Home,"1641 East Yellowstone Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/desert-spring-adult-care-home,,
10597,Renatas Home For The Elderly 2,"31392 North Sunflower Way, Queen Creek, Az 85143",https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly-2-inc,,
10598,Zen Family Care At Wayne Ranch,"1256 East Elm Road, San Tan Valley, Az 85140",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/zen-family-care-at-wayne-ranch,,
10600,Angels Wings Assisted Living,"2402 East Detroit Court, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/angels-wings-assisted-living-home,,
10601,Supreme Assisted Living Care Home,"3611 East Thames Circle, San Tan Valley, Az 85140",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-assisted-living-care-home,,
10602,Harmony Adult Living Solution,"3960 East Brae Voe Way, San Tan Valley, Az 85140",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/harmony-adult-living-solution,,
10603,Annas Assisted Living,"4533 East Rolling Ridge Road, San Tan Valley, Az 85140",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/anna-s-assisted-living-llc,,
10606,The Meadows Of Prescott Valley,"7766 East Welsh Mountain Drive, Prescott, Az 86315",https://www.seniorly.com/assisted-living/arizona/prescott/the-meadows-of-prescott-valley-llc,,
10608,Brookings,"7943 East Gazelle Road, Prescott, Az 86315",https://www.seniorly.com/assisted-living/arizona/prescott/brookings,,
10609,Generations Senior Living,"1275 Classic Court, Clarkdale, Az 86324",https://www.seniorly.com/assisted-living/arizona/clarkdale/generations-senior-living-llc,,
10610,Christian Care Assisted Living Cottonwood,"859 South 12Th Street, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-assisted-living-cottonwood,,
10611,Living Spaces Assisted Living,"500 South Louise Lane, Cornville, Az 86325",https://www.seniorly.com/assisted-living/arizona/cornville/living-spaces-assisted-living,,
10612,Christian Care Cottonwood,"859 South 12Th Street, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-cottonwood,,
10614,Mingus Manor Assisted Living,"25 West Fir Street, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-manor-assisted-living-home,,
10615,Valley View Care,"421 North Willard Street, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/valley-view-care,,
10616,Country Manor,"3900 East Cassie Lane, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/country-manor-cottonwood,,
10617,Country Ranch,"3940 East Cassie Lane, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/country-ranch,,
10618,Country Cottage,"3980 East Cassie Lane, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/country-cottage,,
10619,Page Springs Living,"995 South Page Springs Road, Cornville, Az 86325",https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living,,
10621,Touchmark At The Ranch,"3180 Touchmark Boulevard, Prescott, Az 86301",https://www.seniorly.com/assisted-living/arizona/prescott/touchmark-at-the-ranch,,
10624,Hilltop Quail Haven,"1951 North Emerald Drive, Prescott, Az 86301",https://www.seniorly.com/assisted-living/arizona/prescott/hilltop-quail-haven-inc,,
10625,Edenz Assisted Living,"8671 East Crater Court, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/edenz-assisted-living-home,,
10627,Westfield Assisted Living,"3225 North Pleasant View Drive, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/westfield-assisted-living-llc,,
10629,Shiloh Adult Care,"5336 North Long Rifle Road, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/shiloh-adult-care-llc,,
10630,Elaines Forest House,"220 West Forest Avenue, Flagstaff, Az 86001",https://www.seniorly.com/assisted-living/arizona/flagstaff/elaine-s-forest-house,,
10632,Eldercare Springs,"3620 North Walker Street, Flagstaff, Az 86004",https://www.seniorly.com/assisted-living/arizona/flagstaff/eldercare-springs,,
10633,Heritage Assisted Living,"9654 Heritage Drive, Flagstaff, Az 86004",https://www.seniorly.com/assisted-living/arizona/flagstaff/heritage-assisted-living-llc,,
10637,Fellowship Square Surprise,"16477 West Bell Road, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/fellowship-square-surprise,,
10647,Sun Valley Lodge,"12415 North 103Rd Avenue, Sun City, Az 85351",https://www.seniorly.com/assisted-living/arizona/sun-city/sun-valley-lodge,,
10648,Friendship House,"9925 West Royal Oak Road, Sun City, Az 85351",https://www.seniorly.com/assisted-living/arizona/sun-city/friendship-house-sun-city,,
10651,Ccs Adult Care,"13425 West Rimrock Road, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/cc-s-adult-care-inc,,
10652,Royal Oaks Assisted Living Center,"9965 West Royal Oak Road, Sun City, Az 85351",https://www.seniorly.com/assisted-living/arizona/sun-city/royal-oaks-assisted-living-center,,
10657,Orchard Pointe Assisted Living Memory Support,"15086 West Young Street Bldg A, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/orchard-pointe-assisted-living-memory-support,,
10658,Above And Beyond Senior Care,"11211 North 127Th Avenue, El Mirage, Az 85335",https://www.seniorly.com/assisted-living/arizona/el-mirage/above-and-beyond-senior-care,,
10663,Oasis Pavilion Nursing Rehabilitation Center,"161 West Rodeo Road, Casa Grande, Az 85122",https://www.seniorly.com/assisted-living/arizona/casa-grande/oasis-pavilion-nursing-rehabilitation-center,,
10664,Aspire Transitional Care,"1521 North Pine Cliff Drive, Flagstaff, Az 86001",https://www.seniorly.com/assisted-living/arizona/flagstaff/aspire-transitional-care,,
10665,Haven Of Flagstaff,"800 West University Avenue, Flagstaff, Az 86001",https://www.seniorly.com/assisted-living/arizona/flagstaff/haven-of-flagstaff,,
10667,The Legacy Rehab Care Center,"2812 Silver Creek Road, Tucson, Az 86442",https://www.seniorly.com/assisted-living/arizona/tucson/the-legacy-rehab-care-center,,
10673,Life Care Center Of Scottsdale,"9494 East Becker Lane, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/life-care-center-of-scottsdale,,
10680,Avenir Memory Care At Scottsdale,"11648 East Shea Boulevard 101, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/avenir-memory-care-at-scottsdale,,
10681,Sante Of North Scottsdale,"17490 North 93Rd Street, Gilbert, Az 85255",https://www.seniorly.com/assisted-living/arizona/gilbert/sante-of-north-scottsdale,,
10683,Lianns Homes 2,"9693 East Davenport Drive, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/liann-s-homes-2,,
10685,Bethany Adult Home Care,"12847 East Becker Lane, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/bethany-adult-home-care-llc,,
10687,Kay Adult Care Home,"12105 East Shangrila Road, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/kay-adult-care-home,,
10688,Mountain View Assisted Living,"12035 East Mountain View Road, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/mountain-view-assisted-living-scottsdale,,
10690,Trinity Home On Clinton,"10521 East Clinton Street, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/trinity-home-on-clinton,,
10692,Cactus Senior Villa,"11992 North 93Rd Way, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/cactus-senior-villa,,
10693,Bridge Royal Homecare,"8425 East Cactus Road, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/bridge-royal-homecare,,
10694,Citadel Post Acute,"5121 East Broadway Road, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/citadel-post-acute,,
10695,Apache Junction Health Center,"2012 West Southern Avenue, Apache, Az 85120",https://www.seniorly.com/assisted-living/arizona/apache/apache-junction-health-center,,
10696,Mi Casa Nursing Center,"330 South Pinnule Circle, Tempe, Az 85206",https://www.seniorly.com/assisted-living/arizona/tempe/mi-casa-nursing-center,,
10697,Sante Of Mesa,"5358 East Baseline Road, Litchfield Park, Az 85206",https://www.seniorly.com/assisted-living/arizona/litchfield-park/sante-of-mesa,,
10698,Rio Vista Post Acute Rehabilitation,"10323 West Olive Avenue, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/rio-vista-post-acute-and-rehabilitation,,
10699,Palm Valley Rehabilitation Care Center,"13575 West Mcdowell Road, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/palm-valley-rehabilitation-care-center,,
10701,Solterra At White Mountains Two Ops,"5408 Az Highway 260 Bldg 2, Lakeside, Az 85929",https://www.seniorly.com/assisted-living/arizona/lakeside/solterra-at-white-mountains-two-ops-llc,,
10703,The Center At Val Vista,"3744 South Rome Street, Phoenix, Az 85297",https://www.seniorly.com/assisted-living/arizona/phoenix/the-center-at-val-vista,,
10704,Haven Of Cottonwood,"197 South Willard Street, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/haven-of-cottonwood,,
10705,Good Samaritan Society Prescott Valley,"3380 North Windsong Drive, Prescott, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott/good-samaritan-society-prescott-valley,,
10706,White House Group Home,"10227 North 56Th Drive, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/white-house-group-home,,
10707,Sunview Health And Rehabilitation Center,"12207 North 113Th Avenue, Youngtown, Az 85363",https://www.seniorly.com/assisted-living/arizona/youngtown/sunview-respiratory-and-rehabilitation,,
10708,Camelback Post Acute Care And Rehabilitation,"4635 North 14Th Street, Phoenix, Az 85014",https://www.seniorly.com/assisted-living/arizona/phoenix/camelback-post-acute-and-rehabilitation,,
10709,Ridge At The Stratford,"1739 West Myrtle Avenue, Phoenix, Az 85021",https://www.seniorly.com/assisted-living/arizona/phoenix/ridge-at-the-stratford,,
10710,Ahc Of Glendale,"16825 North 63Rd Avenue, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/ahc-of-glendale,,
10711,Coronado Healthcare Center,"11411 North 19Th Avenue, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/coronado-healthcare-center,,
10712,Arizona State Veteran Homephx,"4141 North South Herrera Way, Phoenix, Az 85012",https://www.seniorly.com/assisted-living/arizona/phoenix/arizona-state-veteran-home-phx,,
10714,Mercy Adult Care Home Iv,"6058 West Wethersfield Drive, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/mercy-adult-care-home-iv,,
10715,Hope Assisted Living,"5634 North 48Th Lane, Glendale, Az 85301",https://www.seniorly.com/assisted-living/arizona/glendale/hope-assisted-living-home-llc,,
10717,Golden Age Residential Care,"6008 West Paradise Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/golden-age-adult-care-home-glendale,,
10720,The Oasis Assisted Living At Fellowship Square,"11818 North 19Th Avenue, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/the-oasis-assisted-living-at-fellowship-square,,
10726,Holy Cross Care Home,"5772 West Puget Avenue, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/holy-cross-care-home,,
10728,Everlasting Services At Glendale,"5724 West Cannon Drive, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/everlasting-services-at-glendale,,
10729,Good Hart Assisted Living,"5559 North 62Nd Drive, Glendale, Az 85301",https://www.seniorly.com/assisted-living/arizona/glendale/good-hart-assisted-living,,
10731,J B Assisted Living Inc Ii,"6613 West Pershing Avenue, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/j-b-assisted-living-inc-ii,,
10732,Home Away From Home Senior Assisted Living,"7413 North 75Th Drive, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/home-away-from-home-senior-assisted-living-llc,,
10733,Pines Assisted Lovin Home,"6979 West Cactus Wren Drive, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/pines-assisted-lovin-home,,
10734,Felicity Care Home,"5412 West Cinnabar Avenue, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/felicity-care-home,,
10736,Ac Adult Care Home,"10312 North 58Th Lane, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/ac-adult-care-home,,
10738,D Providence Care Home,"4523 West Hearn Road, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/d-providence-care-home,,
10739,Sunrise Adult Care Home 2,"6338 West Port Royale Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/sunrise-adult-care-home-2-glendale,,
10740,Family Home Care House Of Treasures,"4301 West Acoma, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/family-home-care-house-of-treasures,,
10741,Charles Residential Care,"6343 West Del Mar Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/charles-residential-care-llc,,
10742,Sunlight Adult Care Home,"6513 West Caribbean Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/sunlight-adult-care-home,,
10744,Burkeshire Retirement Hotel,"1310 East Mc Dowell Road, Phoenix, Az 85006",https://www.seniorly.com/assisted-living/arizona/phoenix/burkeshire-retirement-hotel,,
10745,Green Desert Care Home,"15621 North 57Th Avenue, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/green-desert-care-home,,
10746,D I Adult Care Home,"6207 West Beverly Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/d-i-adult-care-home,,
10748,Anabell Assisted Living,"5025 West Phelps Road, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/anabell-assisted-living,,
10750,Marias And Ralucas Adult Care Home,"6799 West Angela Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/maria-s-and-raluca-s-adult-care-home,,
10751,Haven Health Phoenix,"4202 North 20Th Avenue, Mesa, Az 85015",https://www.seniorly.com/assisted-living/arizona/mesa/haven-health-phoenix,,
10754,Cocos Assisted Living,"3231 West Thunderbird Road, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/coco-s-assisted-living-home,,
10755,Hallmark Assisted Living At Wagoner,"6127 West Wagoner Road, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/hallmark-assisted-living-at-wagoner,,
10757,Amazing Grace Care Home,"18046 North 42Nd Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/amazing-grace-care-home,,
10759,Home Care Choice,"119 West Beck Lane, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/home-care-choice-llc,,
10761,A Place For Mom And Dad,"18817 North 49Th Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/a-place-for-mom-and-dad-glendale,,
10763,G I Adult Care Home,"4749 West Piute, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/g-i-adult-care-home,,
10764,Imperium Alh,"4727 West Oraibi Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/imperium-alh,,
10765,Emv Assisted Living,"4460 West Yorkshire Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/e-m-v-assisted-living-llc,,
10770,Embracing Assisted Living,"5755 West Irma Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/embracing-assisted-living,,
10771,Avista Senior Living North Mountain,"350 East Eva Street, Pheonix, Az 85020",https://www.seniorly.com/assisted-living/arizona/pheonix/avista-senior-living-north-mountain-pheonix,,
10772,North Mountain Medical And Rehabilitation Center,"9155 North 3Rd Street, Lake Havasu, Az 85020",https://www.seniorly.com/assisted-living/arizona/lake-havasu/north-mountain-medical-and-rehabilitation-center,,
10773,Golden Years Assisted Living 2,"6083 West Irma Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/golden-years-assisted-living-2,,
10774,Center At Arrowhead,"7201 West Camino San Xavier Avenue, Scottsdale, Az 85308",https://www.seniorly.com/assisted-living/arizona/scottsdale/center-at-arrowhead,,
10775,El Dorado Of Sun City,"10330 West Thunderbird Boulevard, Sun City, Az 85351",https://www.seniorly.com/assisted-living/arizona/sun-city/el-dorado-of-sun-city,,
10776,Banner Boswell Rehabilitation Center,"10601 West Santa Fe Drive, Avondale, Az 85351",https://www.seniorly.com/assisted-living/arizona/avondale/banner-boswell-rehabilitation-center,,
10777,Arrowhead Lakes Adult Home Care,"21428 North 55Th Avenue, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-lakes-adult-home-care,,
10778,Arrowhead Adult Care Home,"6999 West Aurora Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-adult-care-home,,
10779,Beebes Assisted Living,"13242 North 34Th Drive , Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/beebes-assisted-living-llc-,,
10781,T Y Wolf Assisted Living,"326 East Bellmont Avenue, Phoenix, Az 85020",https://www.seniorly.com/assisted-living/arizona/phoenix/t-y-wolf-assisted-living,,
10782,Royal Palm Assisted Living 1,"8120 North 42Nd Lane, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/royal-palm-assisted-living-home-1-llc,,
10790,G J Personal Care Ii,"6826 West Sweetwater, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/g-j-personal-care-ii,,
10791,Gwees Comfort Assisted Living Ii,"3135 West Hayward Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/gwee-s-comfort-assisted-living-ii,,
10792,Sunnyside Care Home,"7631 West Sunnyside Drive, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/sunnyside-care-home-llc,,
10795,Sierra Valaha,"3633 West Sierra Street, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/sierra-valaha,,
10796,Desert View Adult Care Home,"9407 North 36Th Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/desert-view-adult-care-home,,
10797,Gavrilas Family Home,"7327 West Eva Street, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/gavrilas-family-home,,
10798,Desert Bloom Adult Care Home 2,"13909 North 69Th Drive, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/desert-bloom-adult-care-home-2,,
10799,Desert Bloom Adult Care Home 1,"13921 North 69Th Drive, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/desert-bloom-adult-care-home-1,,
10800,Summer Star Care Home,"9208 West Cortez Street, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/summer-star-care-home,,
10801,Ace Best Medical And Nursing Care,"2902 West Cactus Road, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/ace-best-medical-and-nursing-care-llc,,
10803,Orangewood Assisted Loving Home,"3829 West Thunderbird Road, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/orangewood-assisted-loving-home-llc,,
10804,Beebes Assisted Living,"13242 North 34Th Drive, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/beebes-assisted-living-llc,,
10806,A Divine Love Home Care,"3609 West Rue De Lamour Avenue, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/a-divine-love-home-care,,
10807,West Valley Care Home,"8546 West Joan De Arc, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/west-valley-care-home-peoria,,
10811,Emerald Home Care 2,"6622 North 7Th Avenue, Phoenix, Az 85013",https://www.seniorly.com/assisted-living/arizona/phoenix/emerald-home-care-2,,
10812,Elite Care Usa,"642 West Linger Lane, Phoenix, Az 85021",https://www.seniorly.com/assisted-living/arizona/phoenix/elite-care-usa,,
10814,Silver Sunset Home Care,"3116 West Dailey Street, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/silver-sunset-home-care,,
10815,The Golden Place At Peoria,"7828 West Port Au Prince Lane, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/the-golden-place-at-peoria,,
10817,Angels Working Adult Care Home,"7648 West Mary Jane Lane, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/angel-s-working-adult-care-home,,
10818,Constant Care Assisted Living,"830 West Amelia, Phoenix, Az 85013",https://www.seniorly.com/assisted-living/arizona/phoenix/constant-care-assisted-living,,
10819,Elsies House,"4201 West Paradise Lane, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/elsie-s-house-llc,,
10821,Person To Person Assisted Living Care Home,"602 East Missouri Avenue, Phoenix, Az 85012",https://www.seniorly.com/assisted-living/arizona/phoenix/person-to-person-assisted-living-care-home,,
10822,Lynettes Care Center Ii,"15415 North 30Th Avenue, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/lynette-s-care-center-ii,,
10826,Lifestream At Youngtown Green House 3,"11521 West Peoria Avenue, Youngtown, Az 85363",https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown-green-house-3,,
10827,Lifestream At Youngtown Green House 2,"11523 West Peoria Avenue, Youngtown, Az 85363",https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown-green-house-2,,
10830,Hillside Senior Living,"1546 East El Camino Drive, Phoenix, Az 85020",https://www.seniorly.com/assisted-living/arizona/phoenix/hillside-senior-living,,
10831,East Whitton Manor Care Center,"1106 East Whitton Avenue, Phoenix, Az 85014",https://www.seniorly.com/assisted-living/arizona/phoenix/east-whitton-manor-care-center,,
10832,Clarendon Home Assisted Living,"1232 East Clarendon Avenue, Phoenix, Az 85014",https://www.seniorly.com/assisted-living/arizona/phoenix/clarendon-home-assisted-living,,
10833,Contemporary Adult Care Home,"17849 North 34Th Drive, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/contemporary-adult-care-home,,
10835,Heritage Care Home,"2707 West Charleston Avenue, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/heritage-care-home-llc,,
10838,Claire And Letis Home,"17437 North 19Th Drive, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/claire-and-letis-home,,
10839,Our Parents Home Care Ii,"3313 West Topeka Drive, Phoenix, Az 85027",https://www.seniorly.com/assisted-living/arizona/phoenix/our-parents-home-care-ii,,
10844,Adina Adult Care Home,"1402 West Villa Maria Drive, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/adina-adult-care-home,,
10845,Adina Adult Care Home 2,"1403 West Bluefield Avenue, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/adina-adult-care-home-2,,
10846,Everlasting Services At Phillips,"2535 East Heatherbrae Drive, Phoenix, Az 85016",https://www.seniorly.com/assisted-living/arizona/phoenix/everlasting-services-at-phillips,,
10848,Haven Of Globe,"1100 Monroe Street, Globe, Az 85501",https://www.seniorly.com/assisted-living/arizona/globe/haven-of-globe,,
10849,Faubush Family Homes,"7760 South Six Shooter Canyon Road, Globe, Az 85501",https://www.seniorly.com/assisted-living/arizona/globe/faubush-family-homes,,
10852,Ac Assisted Living 2,"410 West Euclid Avenue, Globe, Az 85501",https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-2,,
10853,Ac Assisted Living 1,"320 East Oak Street, Globe, Az 85501",https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-1,,
10854,Ac Assisted Living 4,"675 South 11Th Street, Globe, Az 85501",https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-4,,
10856,Santa Rita Nursing Rehabilitation Center,"150 North La Canada Drive, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/santa-rita-nursing-rehabilitation-center,,
10857,Villas At Green Valley Villa I,"865 North Desert Bell Drive Building 9, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-i,,
10858,Villas At Green Valley Villa B,"865 North Desert Bell Drive Building 2, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-b,,
10859,Villas At Green Valley Villa D,"865 North Desert Bell Drive Building 4, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-d,,
10860,Bee Hive Homes Of Green Valley,"3161 South Prosperous Place, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/bee-hive-homes-of-green-valley,,
10861,Villas At Green Valley Villa G,"865 North Desert Bell Drive Building 7, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-g,,
10862,Rancho Verde Care Home Canalito,"930 West Placita Canalito, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/rancho-verde-care-home-canalito,,
10863,Villas At Green Valley Villa F,"865 North Desert Bell Drive Building 6, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-f,,
10864,Family Loving Kare S2,"1675 West Placita Abreojos, Sahuarita, Az 85629",https://www.seniorly.com/assisted-living/arizona/sahuarita/family-loving-kare-s2,,
10865,San Judas Adult Care Home,"17380 South Camino Cartagena, Sahuarita, Az 85629",https://www.seniorly.com/assisted-living/arizona/sahuarita/san-judas-adult-care-home-llc,,
10866,Nans Hacienda,"17240 Camino Cartegena, Sahuarita, Az 85629",https://www.seniorly.com/assisted-living/arizona/sahuarita/nan-s-hacienda,,
10868,Windmill Ranch,"5605 East Labrador Lane, Hereford, Az 85615",https://www.seniorly.com/assisted-living/arizona/hereford/windmill-ranch,,
