ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,type,_amenities,_photos,photos,_location,location,completeness_score,_thumbnail_id,_senior_place_url,senior_place_url,_seniorly_url,seniorly_url,amenities,state,_state,care_level,_care_level,_wp_old_slug,_wp_desired_post_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,correction_reason
6742,A Paradise For Parents Senior Living,"A Paradise For Parent's Senior Living is a thoughtfully designed residence focused on quality living for seniors. Amenities include air conditioning, all day dining, allergy-sensitive, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-paradise-for-parents-senior-living-2/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/IMG_9898.jpg,IMG_9898,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/IMG_9898.jpg,,,Goodyear,Arizona,default,field_6813f255a7266,"15292 West Campbell Avenue, Goodyear, Az 85395",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/goodyear/a-paradise-for-parent-s-senior-living-llc,field_682e9adea745b,3000.0,field_682f4d903ba5f,Goodyear,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/0a37e96f5c5a79476caac8ecf39a0d94da87e2c3/Assisted%20Living%20Sun%20City%20AZ.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/d10ab6262ce2392c545ce9404e27e4d3956e50da/Olivia%20and%20Goodyear%20Kitchen.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/24168a144bfbca6d09f7849a7460722f812b5989/IMG_0116.JPG",field_6851bb26d331f,a:1:{i:0;i:137;},12,15097,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/goodyear/a-paradise-for-parent-s-senior-living-llc,a:32:{i:0;i:10;i:1;i:11;i:2;i:12;i:3;i:14;i:4;i:17;i:5;i:19;i:6;i:22;i:7;i:23;i:8;i:24;i:9;i:8;i:10;i:25;i:11;i:28;i:12;i:30;i:13;i:32;i:14;i:33;i:15;i:35;i:16;i:67;i:17;i:38;i:18;i:40;i:19;i:41;i:20;i:42;i:21;i:44;i:22;i:46;i:23;i:48;i:24;i:49;i:25;i:66;i:26;i:57;i:27;i:60;i:28;i:61;i:29;i:62;i:30;i:64;i:31;i:65;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-paradise-for-parents-senior-living-2,,default,0,0,0,open,open,2025-08-28 20:32:13,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6744,A Parents Paradise And Care,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-parents-paradise-and-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/f510c4df-8b54-4e73-a754-87a226059263octet-stream.html-charsetutf-8,f510c4df-8b54-4e73-a754-87a226059263octet-stream,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/f510c4df-8b54-4e73-a754-87a226059263octet-stream.html-charsetutf-8,,,Surprise,Arizona,default,field_6813f255a7266,"18175 West Banff Lane, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/7871b744-81a5-4561-8d1c-6f38223bfd3e,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,15099,field_68af89a6f8692,https://app.seniorplace.com/communities/show/7871b744-81a5-4561-8d1c-6f38223bfd3e,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-parents-paradise-and-care,,default,0,0,0,open,open,2025-08-27 22:45:37,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6745,A Parents Paradise,"A Parent's Paradise creates a space where seniors can feel secure and cared for. Amenities include air conditioning, all day dining, allergy-sensitive, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-parents-paradise/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Screen-Shot-2020-08-29-at-5.49.37-PM_sly_high_res_.png,Screen-Shot-2020-08-29-at-5.49.37-PM_sly_high_res_,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Screen-Shot-2020-08-29-at-5.49.37-PM_sly_high_res_.png,,,Surprise,Arizona,default,field_6813f255a7266,"15922 North 164Th Lane, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/surprise/a-parent-s-paradise-llc,field_682e9adea745b,2600.0,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/799637176968e28f6c3e167725842bde2cf87724/Screen%20Shot%202020-08-29%20at%205.49.37%20PM_sly_high_res_.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/1e20e9bbcc41e7c85b9bfd4b87526082b526cdad/Screen%20Shot%202020-08-29%20at%205.51.40%20PM.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/f3694c359523daa17718ddae565e57a389623e0b/Screen%20Shot%202020-08-29%20at%205.49.16%20PM.png",field_6851bb26d331f,a:1:{i:0;i:97;},12,15100,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/surprise/a-parent-s-paradise-llc,a:33:{i:0;i:10;i:1;i:11;i:2;i:12;i:3;i:14;i:4;i:17;i:5;i:19;i:6;i:22;i:7;i:23;i:8;i:24;i:9;i:8;i:10;i:25;i:11;i:30;i:12;i:31;i:13;i:32;i:14;i:33;i:15;i:35;i:16;i:67;i:17;i:38;i:18;i:40;i:19;i:41;i:20;i:42;i:21;i:43;i:22;i:44;i:23;i:46;i:24;i:48;i:25;i:51;i:26;i:66;i:27;i:57;i:28;i:60;i:29;i:61;i:30;i:62;i:31;i:64;i:32;i:65;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-parents-paradise,,default,0,0,0,open,open,2025-08-28 19:08:30,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6746,A Place For Your Loved Ones,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-place-for-your-loved-ones/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3c9b85efd2eaa2eb7a8d6cee31c3bdd0.jpg,3c9b85efd2eaa2eb7a8d6cee31c3bdd0,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3c9b85efd2eaa2eb7a8d6cee31c3bdd0.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"13639 West Banff Lane, Surprise, Az 85379",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/62877d0e-ec7c-4345-bdf4-a4c6d13b999d,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,15101,field_68af89a6f8692,https://app.seniorplace.com/communities/show/62877d0e-ec7c-4345-bdf4-a4c6d13b999d,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-place-for-your-loved-ones,,default,0,0,0,open,open,2025-08-27 22:45:38,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6747,A Place For Your Loved Ones Ii,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-place-for-your-loved-ones-ii/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/30af5b32a4ba6a043b37fe0ef6b44eaa.jpg,30af5b32a4ba6a043b37fe0ef6b44eaa,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/30af5b32a4ba6a043b37fe0ef6b44eaa.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"18429 West Caribbean Lane, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/6a1b10c7-8b03-4ffe-b4e4-296c40152ed7,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,15102,field_68af89a6f8692,https://app.seniorplace.com/communities/show/6a1b10c7-8b03-4ffe-b4e4-296c40152ed7,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-place-for-your-loved-ones-ii,,default,0,0,0,open,open,2025-08-27 22:45:38,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6748,A Place In The Sun,"A Place In The Sun creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-place-in-the-sun/,,,,,,,,,Scottsdale,Arizona,default,field_6813f255a7266,"6879 East Vernon Avenue, Scottsdale, Az 85257",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/scottsdale/a-place-in-the-sun,field_682e9adea745b,3110.0,field_682f4d903ba5f,Scottsdale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:111;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/scottsdale/a-place-in-the-sun,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-place-in-the-sun,,default,0,0,0,open,open,2025-08-28 19:08:31,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6749,A Place Of Joy Assisted Living,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-place-of-joy-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/a6ef4cf7ceb01b1b6ded48be2457e527.jpg,a6ef4cf7ceb01b1b6ded48be2457e527,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/a6ef4cf7ceb01b1b6ded48be2457e527.jpg,,,Mesa,Arizona,default,field_6813f255a7266,"1221 South Arroya Circle, Mesa, Az 85206",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/defe37f6-86f6-462d-b045-b59dbafe2348,field_682e9adea745b,,field_682f4d903ba5f,Mesa,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},2,15103,field_68af89a6f8692,https://app.seniorplace.com/communities/show/defe37f6-86f6-462d-b045-b59dbafe2348,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-place-of-joy-assisted-living,,default,0,0,0,open,open,2025-08-27 22:45:39,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6750,A R D C Scottsdale Home,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-r-d-c-scottsdale-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/73b847f87fdc3c26ed013804f722cd1c.jpg,73b847f87fdc3c26ed013804f722cd1c,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/73b847f87fdc3c26ed013804f722cd1c.jpg,,,Scottsdale,Arizona,default,field_6813f255a7266,"8632 East Pecos Lane, Scottsdale, Az 85250",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/447dc5e4-11f3-4cc1-816d-db8a7511dce3,field_682e9adea745b,,field_682f4d903ba5f,Scottsdale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:111;},2,15104,field_68af89a6f8692,https://app.seniorplace.com/communities/show/447dc5e4-11f3-4cc1-816d-db8a7511dce3,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-r-d-c-scottsdale-home,,default,0,0,0,open,open,2025-08-27 22:45:39,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6751,A Special Place Care Home,"A Special Place Care Home creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-special-place-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/4b6fa40e5b6fa4163c50947430a7b1f2.jpg,4b6fa40e5b6fa4163c50947430a7b1f2,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/4b6fa40e5b6fa4163c50947430a7b1f2.jpg,,,Yuma,Arizona,default,field_6813f255a7266,"4240 West 21St Lane, Yuma, Az 85364",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/042870fa-33a5-4950-8945-d5c60e4e72cc,field_682e9adea745b,,field_682f4d903ba5f,Yuma,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:98;},2,15105,field_68af89a6f8692,https://app.seniorplace.com/communities/show/042870fa-33a5-4950-8945-d5c60e4e72cc,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-special-place-care-home,,default,0,0,0,open,open,2025-08-28 20:50:21,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6752,A Tender Touch Assisted Living Ii,"A Tender Touch Assisted Living II offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-tender-touch-assisted-living-ii/,,,,,,,,,Phoenix,Arizona,default,field_6813f255a7266,"2827 East Thunderbird Road, Phoenix, Az 85032",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/phoenix/a-tender-touch-assisted-living-home-ii,field_682e9adea745b,2750.0,field_682f4d903ba5f,Phoenix,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/phoenix/a-tender-touch-assisted-living-home-ii,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-tender-touch-assisted-living-ii,,default,0,0,0,open,open,2025-08-28 19:08:31,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6753,A Touch Of Elegance Care Home,"A Touch Of Elegance Care Home offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-touch-of-elegance-care-home/,,,,,,,,,Peoria,Arizona,default,field_6813f255a7266,"7983 West Martha Way, Peoria, Az 85381",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/peoria/a-touch-of-elegance-care-home-llc,field_682e9adea745b,2750.0,field_682f4d903ba5f,Peoria,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/peoria/a-touch-of-elegance-care-home-llc,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-touch-of-elegance-care-home,,default,0,0,0,open,open,2025-08-28 19:08:31,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6754,A Touch Of Excelence,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-touch-of-excelence/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ed36ff4c1b271fee77088fa9ce556194.jpg,ed36ff4c1b271fee77088fa9ce556194,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ed36ff4c1b271fee77088fa9ce556194.jpg,,,Peoria,Arizona,default,field_6813f255a7266,"7763 West Ludlow Drive, Peoria, Az 85381",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/41b21cdc-1cfc-4014-9e21-df415b1d314f,field_682e9adea745b,,field_682f4d903ba5f,Peoria,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},2,15106,field_68af89a6f8692,https://app.seniorplace.com/communities/show/41b21cdc-1cfc-4014-9e21-df415b1d314f,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-touch-of-excelence,,default,0,0,0,open,open,2025-08-27 22:45:41,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6755,Az Assisted Livings,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/az-assisted-livings/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bcb7be946d2a8f4e4e2ee98682c84acf.jpg,bcb7be946d2a8f4e4e2ee98682c84acf,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bcb7be946d2a8f4e4e2ee98682c84acf.jpg,,,Gilbert,Arizona,default,field_6813f255a7266,"2556 East Lowell Court, Gilbert, Az 85295",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/994ef61f-7c17-4214-a48f-cfe598796654,field_682e9adea745b,,field_682f4d903ba5f,Gilbert,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:142;},2,15107,field_68af89a6f8692,https://app.seniorplace.com/communities/show/994ef61f-7c17-4214-a48f-cfe598796654,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,az-assisted-livings,,default,0,0,0,open,open,2025-08-27 22:45:41,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6756,Aa Love Care Home,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/aa-love-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e3436082dbc050d70476f2242051f96b.jpg,e3436082dbc050d70476f2242051f96b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e3436082dbc050d70476f2242051f96b.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"13401 West Saguaro Lane, Surprise, Az 85374",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/9791d9d4-63ea-4071-82fe-06e8532ac7f2,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,15108,field_68af89a6f8692,https://app.seniorplace.com/communities/show/9791d9d4-63ea-4071-82fe-06e8532ac7f2,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,aa-love-care-home,,default,0,0,0,open,open,2025-08-27 22:45:41,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6757,Abaca Health,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abaca-health/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0b21c4f95435f29ddfc6b6eff9b00fd3.jpg,0b21c4f95435f29ddfc6b6eff9b00fd3,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0b21c4f95435f29ddfc6b6eff9b00fd3.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"3548 West Sahuaro Drive, Phoenix, Az 85029",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/d8035bed-53d6-4d93-a134-c62f185bb8cc,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},2,15109,field_68af89a6f8692,https://app.seniorplace.com/communities/show/d8035bed-53d6-4d93-a134-c62f185bb8cc,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abaca-health,,default,0,0,0,open,open,2025-08-27 22:45:42,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6758,Abbington Senior Living,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abbington-senior-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d2822fba-9dce-455a-8df4-7a5f2e5d4216.jpeg,d2822fba-9dce-455a-8df4-7a5f2e5d4216,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d2822fba-9dce-455a-8df4-7a5f2e5d4216.jpeg,,,Gilbert,Arizona,default,field_6813f255a7266,"3239 S Mercury Road, Gilbert, Az 85297",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/ce566b55-5be7-415a-a2d5-fdd81f26bcde,field_682e9adea745b,3945,field_682f4d903ba5f,Gilbert,field_682fc481aaf60,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:142;},12,15110,field_68af89a6f8692,https://app.seniorplace.com/communities/show/ce566b55-5be7-415a-a2d5-fdd81f26bcde,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abbington-senior-living,,default,0,0,0,open,open,2025-08-27 22:45:42,"Assisted Living Home, Independent Living, Memory Care","Updated to match Senior Place: Assisted Living Home, Independent Living, Memory Care"
6760,Abes Touching Hearts Al,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abes-touching-hearts-al/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bffc0d537728098e1a40ff6c2d57041b.jpg,bffc0d537728098e1a40ff6c2d57041b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bffc0d537728098e1a40ff6c2d57041b.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"5940 West Villa Theresa Drive, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/299c3436-dd78-42e4-9c31-2274424deae8,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15111,field_68af89a6f8692,https://app.seniorplace.com/communities/show/299c3436-dd78-42e4-9c31-2274424deae8,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abes-touching-hearts-al,,default,0,0,0,open,open,2025-08-27 22:45:43,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
