ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,_amenities,_photos,photos,_location,location,type,completeness_score,_thumbnail_id,amenities,state,_state,_wp_old_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,normalized_type_ids,raw_types
6750,A R D C Scottsdale Home,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-r-d-c-scottsdale-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/73b847f87fdc3c26ed013804f722cd1c.jpg,73b847f87fdc3c26ed013804f722cd1c,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/73b847f87fdc3c26ed013804f722cd1c.jpg,,,Scottsdale,Arizona,default,field_6813f255a7266,"8632 East Pecos Lane, Scottsdale, Az 85250",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/447dc5e4-11f3-4cc1-816d-db8a7511dce3,field_682e9adea745b,,field_682f4d903ba5f,Scottsdale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:111;},a:1:{i:0;i:162;},2,15104,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-r-d-c-scottsdale-home,,default,0,0,0,open,open,2025-07-07 21:22:03,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
6751,A Special Place Care Home,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-special-place-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/4b6fa40e5b6fa4163c50947430a7b1f2.jpg,4b6fa40e5b6fa4163c50947430a7b1f2,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/4b6fa40e5b6fa4163c50947430a7b1f2.jpg,,,Yuma,Arizona,default,field_6813f255a7266,"4240 West 21St Lane, Yuma, Az 85364",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/042870fa-33a5-4950-8945-d5c60e4e72cc,field_682e9adea745b,,field_682f4d903ba5f,Yuma,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:98;},a:1:{i:0;i:162;},2,15105,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-special-place-care-home,,default,0,0,0,open,open,2025-07-07 21:22:04,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6754,A Touch Of Excelence,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/a-touch-of-excelence/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ed36ff4c1b271fee77088fa9ce556194.jpg,ed36ff4c1b271fee77088fa9ce556194,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ed36ff4c1b271fee77088fa9ce556194.jpg,,,Peoria,Arizona,default,field_6813f255a7266,"7763 West Ludlow Drive, Peoria, Az 85381",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/41b21cdc-1cfc-4014-9e21-df415b1d314f,field_682e9adea745b,,field_682f4d903ba5f,Peoria,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},a:1:{i:0;i:162;},2,15106,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,a-touch-of-excelence,,default,0,0,0,open,open,2025-07-07 21:22:05,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6755,Az Assisted Livings,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/az-assisted-livings/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bcb7be946d2a8f4e4e2ee98682c84acf.jpg,bcb7be946d2a8f4e4e2ee98682c84acf,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bcb7be946d2a8f4e4e2ee98682c84acf.jpg,,,Gilbert,Arizona,default,field_6813f255a7266,"2556 East Lowell Court, Gilbert, Az 85295",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/994ef61f-7c17-4214-a48f-cfe598796654,field_682e9adea745b,,field_682f4d903ba5f,Gilbert,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:142;},a:1:{i:0;i:162;},2,15107,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,az-assisted-livings,,default,0,0,0,open,open,2025-07-07 21:22:05,Assisted Living Home,162,"Accepts ALTCS, MercyCare, Assisted Living Home, Directed Care"
6756,Aa Love Care Home,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/aa-love-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e3436082dbc050d70476f2242051f96b.jpg,e3436082dbc050d70476f2242051f96b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e3436082dbc050d70476f2242051f96b.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"13401 West Saguaro Lane, Surprise, Az 85374",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/9791d9d4-63ea-4071-82fe-06e8532ac7f2,field_682e9adea745b,,field_682f4d903ba5f,Surprise,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},a:1:{i:0;i:162;},2,15108,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,aa-love-care-home,,default,0,0,0,open,open,2025-07-07 21:22:06,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6757,Abaca Health,,,2025-06-19 00:02:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abaca-health/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0b21c4f95435f29ddfc6b6eff9b00fd3.jpg,0b21c4f95435f29ddfc6b6eff9b00fd3,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0b21c4f95435f29ddfc6b6eff9b00fd3.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"3548 West Sahuaro Drive, Phoenix, Az 85029",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/d8035bed-53d6-4d93-a134-c62f185bb8cc,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},2,15109,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abaca-health,,default,0,0,0,open,open,2025-07-07 21:22:06,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6759,Abc Independent Living,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abc-independent-living/,,,,,,,,,Peoria,Arizona,default,field_6813f255a7266,"2725 E Mine Creek Road, Peoria, Az",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/e13ea42e-d900-4a16-ab87-7b8c7a652a8b,field_682e9adea745b,,field_682f4d903ba5f,Peoria,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},a:1:{i:0;i:1;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abc-independent-living,,default,0,0,0,open,open,2025-07-07 21:22:07,,,
6760,Abes Touching Hearts Al,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abes-touching-hearts-al/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bffc0d537728098e1a40ff6c2d57041b.jpg,bffc0d537728098e1a40ff6c2d57041b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bffc0d537728098e1a40ff6c2d57041b.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"5940 West Villa Theresa Drive, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/299c3436-dd78-42e4-9c31-2274424deae8,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},a:1:{i:0;i:162;},2,15111,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abes-touching-hearts-al,,default,0,0,0,open,open,2025-07-07 21:22:08,,,
6761,Abella Manor Senior Care,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abella-manor-senior-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/9004c709218ffc6a1de435a050509e22.jpg,9004c709218ffc6a1de435a050509e22,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/9004c709218ffc6a1de435a050509e22.jpg,,,Tucson,Arizona,default,field_6813f255a7266,"955 North Larry Place, Tucson, Az 85710",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/c179bbae-3902-4004-b4ae-a435261e86c7,field_682e9adea745b,,field_682f4d903ba5f,Tucson,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:99;},a:1:{i:0;i:162;},2,15112,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abella-manor-senior-care,,default,0,0,0,open,open,2025-07-07 21:22:08,Assisted Living Home,162,"Accepts ALTCS, United Healthcare, Assisted Living Home, Directed Care"
6763,Aberdeen Home,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/aberdeen-home/,,,,,,,,,Scottsdale,Arizona,default,field_6813f255a7266,"10639 North Aberdeen Road, Scottsdale, Az 85254",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/656a6033-9869-46fa-9e10-f7ca5ae8989e,field_682e9adea745b,,field_682f4d903ba5f,Scottsdale,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:111;},a:1:{i:0;i:162;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,aberdeen-home,,default,0,0,0,open,open,2025-07-07 21:22:09,,,
6764,Abigails Assisted Living,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abigails-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/623c1f5815cdc099edad32b3e8fe2c69.jpg,623c1f5815cdc099edad32b3e8fe2c69,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/623c1f5815cdc099edad32b3e8fe2c69.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"14631 West Wethersfield Road, Surprise, Az 85379",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/c0a5a8e5-72e7-4fc4-be24-a47a869d5828,field_682e9adea745b,,field_682f4d903ba5f,Surprise,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},a:1:{i:0;i:162;},2,15113,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abigails-assisted-living,,default,0,0,0,open,open,2025-07-07 21:22:09,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6765,Ability Assisted Living,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/ability-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ff4df8da1d8ece5dc11953b4d9c29f32.jpg,ff4df8da1d8ece5dc11953b4d9c29f32,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ff4df8da1d8ece5dc11953b4d9c29f32.jpg,,,Goodyear,Arizona,default,field_6813f255a7266,"18074 West Turney Avenue, Goodyear, Az 85395",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/93cf8152-9730-483d-af55-acf0827bb9b1,field_682e9adea745b,,field_682f4d903ba5f,Goodyear,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:137;},a:1:{i:0;i:162;},2,15114,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,ability-assisted-living,,default,0,0,0,open,open,2025-07-07 21:22:10,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6766,About Seniors Assisted Living,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/about-seniors-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/6ca2251e24e4cebe0ef6a3ef21d8392b.jpg,6ca2251e24e4cebe0ef6a3ef21d8392b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/6ca2251e24e4cebe0ef6a3ef21d8392b.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"17343 West Bajada Drive, Surprise, Az 85387",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/09856a4c-b211-4881-90ed-93b4f66a92f2,field_682e9adea745b,,field_682f4d903ba5f,Surprise,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},a:1:{i:0;i:162;},2,15115,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,about-seniors-assisted-living,,default,0,0,0,open,open,2025-07-07 21:22:10,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
6767,About Seniors Assisted Living Ii,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/about-seniors-assisted-living-ii/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3933811d5cca9add1523a76b01b326f3.jpg,3933811d5cca9add1523a76b01b326f3,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3933811d5cca9add1523a76b01b326f3.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"15421 North 177Th Drive, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/b2d7e413-7c46-461e-9ac4-2b68da37607e,field_682e9adea745b,,field_682f4d903ba5f,Surprise,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},a:1:{i:0;i:162;},2,15116,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,about-seniors-assisted-living-ii,,default,0,0,0,open,open,2025-07-07 21:22:11,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
6770,Absolute Best Care,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/absolute-best-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/94e49af29849398cbce7a5d25e60051b.jpg,94e49af29849398cbce7a5d25e60051b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/94e49af29849398cbce7a5d25e60051b.jpg,,,Peoria,Arizona,default,field_6813f255a7266,"8504 West Audrey Lane, Peoria, Az 85382",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f3a08c27-8f26-4ff2-b936-5ddded216443,field_682e9adea745b,,field_682f4d903ba5f,Peoria,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},a:1:{i:0;i:162;},2,15117,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,absolute-best-care,,default,0,0,0,open,open,2025-07-07 21:22:12,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6771,Abuelitos Home,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abuelitos-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3305007e351bc4cd7f7f4ba3540f9028.jpg,3305007e351bc4cd7f7f4ba3540f9028,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3305007e351bc4cd7f7f4ba3540f9028.jpg,,,Chandler,Arizona,default,field_6813f255a7266,"823 South Marie Drive, Chandler, Az 85225",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/e22d22bd-0a97-498a-85a4-6dd969f83132,field_682e9adea745b,,field_682f4d903ba5f,Chandler,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},a:1:{i:0;i:162;},2,15118,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abuelitos-home,,default,0,0,0,open,open,2025-07-07 21:22:12,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6773,Abuelos At La Canada,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abuelos-at-la-canada/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/4fcd04e9cec3a2594087a84eed392fe9.jpg,4fcd04e9cec3a2594087a84eed392fe9,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/4fcd04e9cec3a2594087a84eed392fe9.jpg,,,Tucson,Arizona,default,field_6813f255a7266,"1415 West Placita Pingo, Tucson, Az 85704",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/be6cf037-c8a1-44a4-8b82-b9af5be7ac48,field_682e9adea745b,,field_682f4d903ba5f,Tucson,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:99;},a:1:{i:0;i:162;},2,15119,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abuelos-at-la-canada,,default,0,0,0,open,open,2025-07-07 21:22:13,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6774,Abundant Life Alh Ii,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abundant-life-alh-ii/,,,,,,,,,Phoenix,Arizona,default,field_6813f255a7266,"2028 West Calle De Sol, Phoenix, Az 85085",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/e0c049fb-9680-4545-8cdd-549ba5b8ec38,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abundant-life-alh-ii,,default,0,0,0,open,open,2025-07-07 21:22:14,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6775,Abundant Life Assisted Living And Senior Care,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abundant-life-assisted-living-and-senior-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e6e56228aadeb2b7fab1576890cf3412.jpg,e6e56228aadeb2b7fab1576890cf3412,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e6e56228aadeb2b7fab1576890cf3412.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"10435 North 40Th Street, Phoenix, Az 85028",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/1483110f-fdf6-4e67-a3f3-f94aa23c5ced,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},2,15120,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abundant-life-assisted-living-and-senior-care,,default,0,0,0,open,open,2025-07-07 21:22:14,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6776,Abundant Life Care,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abundant-life-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/f762242541bc52eb709c6576ca19a382.jpg,f762242541bc52eb709c6576ca19a382,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/f762242541bc52eb709c6576ca19a382.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"14010 North 33Rd Drive, Phoenix, Az 85053",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/dd333016-f91e-4fd1-8ba9-75ba6e456d33,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},2,15121,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abundant-life-care,,default,0,0,0,open,open,2025-07-07 21:22:14,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6777,Abundant Life Care Home,,,2025-06-19 00:02:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/abundant-life-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/eb202a8a5459ad8787cb00867ec83142.jpg,eb202a8a5459ad8787cb00867ec83142,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/eb202a8a5459ad8787cb00867ec83142.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"16118 North 168Th Lane, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/7edd7196-a43d-4d9f-bf66-053d3f8fa928,field_682e9adea745b,,field_682f4d903ba5f,Surprise,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},a:1:{i:0;i:162;},2,15122,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,abundant-life-care-home,,default,0,0,0,open,open,2025-07-07 21:22:15,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6779,Acacia Glen Home Care,,,2025-06-19 00:02:28,listing,https://aplaceforseniorscms.kinsta.cloud/listing/acacia-glen-home-care/,,,,,,,,,Laveen Village,Arizona,default,field_6813f255a7266,"8214 South 44Th Glen, Laveen Village, Az 85339",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/a817edde-1e14-4f58-b264-da7be0af211e,field_682e9adea745b,,field_682f4d903ba5f,Laveen Village,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:165;},a:1:{i:0;i:162;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,acacia-glen-home-care,,default,0,0,0,open,open,2025-07-07 21:22:16,Assisted Living Home,162,"Assisted Living Home, Directed Care"
6780,Acacia Health Center,,,2025-06-19 00:02:28,listing,https://aplaceforseniorscms.kinsta.cloud/listing/acacia-health-center/,,,,,,,,,Phoenix,Arizona,default,field_6813f255a7266,"4555 East Mayo Boulevard, Phoenix, Az 85050",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/52fd1227-cc7c-4778-b852-187223b33c53,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:2:{i:0;i:5;i:1;i:7;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,acacia-health-center,,default,0,0,0,open,open,2025-07-07 21:22:16,"Assisted Living Community, Nursing Home","5, 7","Continuing Care Retirement Community, Assisted Living Facility, Skilled Nursing"
6781,Acacia Heights Assisted Living,,,2025-06-19 00:02:28,listing,https://aplaceforseniorscms.kinsta.cloud/listing/acacia-heights-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/53d6fb78a07e96b47fac3ca477ab88d5.jpg,53d6fb78a07e96b47fac3ca477ab88d5,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/53d6fb78a07e96b47fac3ca477ab88d5.jpg,,,Peoria,Arizona,default,field_6813f255a7266,"22006 North 85Th Avenue, Peoria, Az 85383",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f82a328e-1b47-41c0-b734-7ab7061a8c2d,field_682e9adea745b,,field_682f4d903ba5f,Peoria,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},a:1:{i:0;i:162;},2,15123,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,acacia-heights-assisted-living,,default,0,0,0,open,open,2025-07-07 21:22:17,Assisted Living Home,162,"Assisted Living Home, Directed Care"
