ID,Title,City,State,SeniorPlaceURL,SeniorlyURL,NormalizedTypes,NormalizedTypeIDs
,Arizuma Horizons Assisted Livings,Sun City,Arizona,https://app.seniorplace.com/communities/show/2ba1bf1f-3668-4982-9981-dae0b8d5a923,,Assisted Living Home,162
,Ark Of Noah Care Home,San Tan Valley,Arizona,https://app.seniorplace.com/communities/show/c878fd8f-23bc-4a5b-a1f6-9c867208184b,,Assisted Living Home,162
,Armada Care Homes,Mesa,Arizona,https://app.seniorplace.com/communities/show/77dece73-4254-409d-9c77-a0907cb7cff8,,Assisted Living Home,162
,Arrowhead Senior Living I I,Glendale,Arizona,https://app.seniorplace.com/communities/show/227a1dcf-7550-494d-ab23-1f2df2d1635b,,Assisted Living Home,162
,Arrowhead Sun Lakes A L H,Glendale,Arizona,https://app.seniorplace.com/communities/show/10d3e156-d038-420a-b5e4-2bde98df1e8a,,Assisted Living Home,162
,Arrowhead Symphony Assisted Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/90c31f27-6e73-4a75-baa8-c93d1161d64f,,Assisted Living Home,162
,Arrowhead Valley Assisted Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/dc66b0bd-494f-458c-9522-dbe65e5e2475,,Assisted Living Home,162
,Arrowhead Valley Retirement Resort,Peoria,Arizona,https://app.seniorplace.com/communities/show/efab3150-e849-4e9a-b63f-2b645063161a,,Independent Living,6
,Arrowhead Village Adult Homecare,Glendale,Arizona,https://app.seniorplace.com/communities/show/74a739c5-7a1d-46d2-985e-1f07b983e813,,Assisted Living Home,162
,Arroyo Gardens Independent And Assisted Living,Green Valley,Arizona,https://app.seniorplace.com/communities/show/7c931dcf-319e-49bf-a79f-9e46aba7ffbe,,Assisted Living Community,5
,Asante Adult Care Home,Surprise,Arizona,https://app.seniorplace.com/communities/show/93e70563-bd54-4240-8b1f-d9ab27e22c59,,Assisted Living Home,162
,Aslan Adult Care Home,Tucson,Arizona,https://app.seniorplace.com/communities/show/ab3258d7-f748-4088-b41d-06dc77855915,,Assisted Living Home,162
,Aslan Assisted Living,Tucson,Arizona,https://app.seniorplace.com/communities/show/85f71861-d390-4a60-83dd-f8d4e64c7d1e,,Assisted Living Home,162
,Asov Borrower,Oro Valley,Arizona,https://app.seniorplace.com/communities/show/d10e56d5-a6cd-40fc-8c50-1707c7fc0645,,Assisted Living Community,5
,Aspen Assisted Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/89278a81-6729-4acd-ba5b-28c168726559,,Assisted Living Home,162
,Aspen Care Assisted Living,Tucson,Arizona,https://app.seniorplace.com/communities/show/44a38542-c054-422b-b097-0a397a4ee14f,,Assisted Living Home,162
,Aspire Senior Care,Peoria,Arizona,https://app.seniorplace.com/communities/show/acb65886-feb0-4834-a1aa-d6c16905189f,,Assisted Living Home,162
,Assisted Living Amber Hills,Phoenix,Arizona,https://app.seniorplace.com/communities/show/45a053b8-b784-47ee-9400-fef0817dd57c,,Assisted Living Home,162
,Assisted Living At Bloomfield Manor,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/57517170-09dc-41d4-9daf-f42af4cbf57b,,Assisted Living Home,162
,Assisted Living At The Phoenician,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/b00f8e01-aeb4-49d8-a025-962235223049,,Assisted Living Home,162
,Assisted Living At The Woodridge,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/d3c69544-597c-4672-88e0-265a5748bcaa,,Assisted Living Home,162
,Assisted Living By Sholt,Chandler,Arizona,https://app.seniorplace.com/communities/show/21050788-9ef7-4d6f-a5d7-904ab9560763,,Assisted Living Home,162
,Assisted Livings At Lifestream,Youngtown,Arizona,https://app.seniorplace.com/communities/show/7c39798e-3233-4812-8e98-bce3817cc8b0,,Assisted Living Community,5
,Assisted Living Of Paradise Valley,Paradise Valley,Arizona,https://app.seniorplace.com/communities/show/d3f317e5-b618-4684-8190-9818983c8faa,,Assisted Living Home,162
,Assisted Living Of Scottsdale,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/353d37ad-122d-4b94-870e-1d6f458e4001,,Assisted Living Home,162
,Assisted Living Of Scottsdale Ii,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/4c6e8835-29de-480f-8a91-fdc5b6ef476e,,Assisted Living Home,162
,Assisted Senior Living Care,Mesa,Arizona,https://app.seniorplace.com/communities/show/4c8f69ef-9ff9-44e2-b6b0-f1250c053d18,,Assisted Living Home,162
,Asterion Acres,Tucson,Arizona,https://app.seniorplace.com/communities/show/1bbe84ad-613e-436c-9281-e820ca816acc,,Assisted Living Home,162
,Astoria Az Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/97da96f8-bcc2-4383-be9f-9dabe7397d3a,,Assisted Living Home,162
,Astoria Manor,Surprise,Arizona,https://app.seniorplace.com/communities/show/88806711-dbdb-49d9-a0a8-4c9df7806d00,,Assisted Living Home,162
,At Danas Loving Care Assisted Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/257517d7-aba0-4bc1-9560-8a22d8cf0a09,,Assisted Living Home,162
,At Home At Central,Phoenix,Arizona,https://app.seniorplace.com/communities/show/5b348112-fd37-494a-a002-5235657b1f3c,,Assisted Living Home,162
,At Home Cholla,Phoenix,Arizona,https://app.seniorplace.com/communities/show/70874693-6b9b-4506-8042-9808f0bfdf31,,Assisted Living Home,162
,At Home In Scottsdale,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/b2626187-6d4c-4f8d-9535-208915acbb5a,,Assisted Living Home,162
,At Sugis Assisted Living,El Mirage,Arizona,https://app.seniorplace.com/communities/show/84829571-7ed7-4894-9902-c546f406a4eb,,Assisted Living Home,162
,Athome Senior Care Services,Queen Creek,Arizona,https://app.seniorplace.com/communities/show/093bcd57-dfd6-4ffb-ac4f-e389ecef599d,,Assisted Living Home,162
,Ativo Senior Living Prescott Valley,Prescott Valley,Arizona,https://app.seniorplace.com/communities/show/a139753c-ebb6-4355-8c06-50a8cbc0a3f3,,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3"
,Atria Vista De La Montana,Surprise,Arizona,https://app.seniorplace.com/communities/show/0a01e714-7a51-4cad-9e61-97abe43c13f6,,Independent Living,6
,Audreys Adult Care Home,Tempe,,https://app.seniorplace.com/communities/show/2b6fd48c-7e3a-4285-8695-fd3acb2c123e,,,
,Audreys Adult Care Home I,Phoenix,Arizona,https://app.seniorplace.com/communities/show/92ed6cd0-9351-4af9-9880-9a2fee6c9454,,Assisted Living Home,162
,Audreys Adult Care Home,Tempe,Arizona,https://app.seniorplace.com/communities/show/52090450-f1bf-4569-b61b-138e912a332d,,Assisted Living Home,162
,Aurora Place,Apache Junction,Arizona,https://app.seniorplace.com/communities/show/07d1e823-5cb3-4853-873f-51a9e0072259,,Assisted Living Community,5
,Auroras Assisted Living,Goodyear,Arizona,https://app.seniorplace.com/communities/show/fe143922-1888-4ef1-8694-95d967165d91,,Assisted Living Home,162
,Autumn House,Tucson,Arizona,https://app.seniorplace.com/communities/show/83ad5a11-2e11-4954-99f1-773befa8441f,,Assisted Living Home,162
,Avalon Cares Of Arizona,Glendale,Arizona,https://app.seniorplace.com/communities/show/660f0b0a-e934-4b53-9fb9-3ff5c70353d9,,Assisted Living Home,162
,Avalon Estates Assisted Living,Gilbert,Arizona,https://app.seniorplace.com/communities/show/a6c237d0-d40e-4eac-a933-628c77414da4,,Assisted Living Home,162
,Avanti Senior Living At Peoria,Peoria,Arizona,https://app.seniorplace.com/communities/show/ec879ef5-a8f3-48f1-a1b9-597b68afcd99,,Assisted Living Community,5
,Avella Assisted Living,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/e0bee709-90d3-47f5-9821-2940833d0e54,,Assisted Living Home,162
,Avista Senior Living,Tucson,Arizona,https://app.seniorplace.com/communities/show/37f61f7b-d278-43f1-8e69-5908b30eae0d,,Assisted Living Community,5
,Avista Senior Living Payson,Payson,Arizona,https://app.seniorplace.com/communities/show/6524a1bd-6598-416c-96f0-ba310c7f0860,,Assisted Living Community,5
,Avista Senior Living Historic Downtown Mesa,Mesa,Arizona,https://app.seniorplace.com/communities/show/cab945ae-9ab4-4a1a-826a-b1d934af8c59,,"Independent Living, Assisted Living Community","6, 5"
,Avista Sun City West Memory Care,Sun City West,Arizona,https://app.seniorplace.com/communities/show/11d26a2e-58c8-4e84-9a1d-2d45a788d3bf,,"Assisted Living Community, Memory Care","5, 3"
,Avondale Assisted Living,Avondale,Arizona,https://app.seniorplace.com/communities/show/dcaf6d7b-05a7-415f-92fd-da0e819a9ba6,,Assisted Living Home,162
,Az Assisted Living Memory Care,Goodyear,Arizona,https://app.seniorplace.com/communities/show/b18b147f-2767-4a28-9365-c56bcdc766e3,,Assisted Living Home,162
,Az Happy Valley Royal Care Home,Peoria,Arizona,https://app.seniorplace.com/communities/show/e43bd658-0212-4055-b61a-8db9c9f15785,,Assisted Living Home,162
,Az Joyful Living,Mesa,Arizona,https://app.seniorplace.com/communities/show/2a951731-65af-47aa-8f0c-0f7e1ab1f7fd,,Assisted Living Home,162
,Az Life Assisted Living Ii,Peoria,Arizona,https://app.seniorplace.com/communities/show/b4d016be-d89e-4346-ba35-0debdbe5af18,,Assisted Living Home,162
,Az Life Assisted Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/052f813b-e130-4a65-b9e8-330366c22580,,Assisted Living Home,162
,Az Lotus Valley Assisted Living,Chandler,Arizona,https://app.seniorplace.com/communities/show/4cd3aad4-aec5-4b6f-a043-ea002fdb1f14,,Assisted Living Home,162
,Az Ohana Care Home,Chandler,Arizona,https://app.seniorplace.com/communities/show/e9c60788-cf3b-494f-826d-d7e29b4efcb6,,Assisted Living Home,162
,Az Ohana Care Home 2,Chandler,Arizona,https://app.seniorplace.com/communities/show/bf00e4e2-4e54-489a-b2d4-12a3a2102ada,,Assisted Living Home,162
,Az Ohana Care Home 3,Chandler,Arizona,https://app.seniorplace.com/communities/show/b9a488b1-6890-4592-b98e-e76323787127,,,
,Az Senior Living Management,Phoenix,Arizona,https://app.seniorplace.com/communities/show/d3707465-7087-4ebb-8eee-d43182783fc3,,Assisted Living Home,162
,Az Tender Loving Care Home,Surprise,Arizona,https://app.seniorplace.com/communities/show/f0578ee0-66b9-4c9f-bc8c-fb2c2d4b38dc,,Assisted Living Home,162
,Azalea Bloom,Phoenix,Arizona,https://app.seniorplace.com/communities/show/972414a3-bb92-4b0f-8bc6-aff6ee60cb8b,,Assisted Living Home,162
,Azalea Blossoms,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/a0df7637-1590-4003-8970-b335aa1ded88,,Assisted Living Home,162
,Azalea Home,Phoenix,Arizona,https://app.seniorplace.com/communities/show/48d488fb-9a48-4b5b-9c88-08d76dd37fe4,,Assisted Living Home,162
,Azalea Villa Assisted Living Center,Chandler,Arizona,https://app.seniorplace.com/communities/show/2421662b-2d97-4dab-974e-1bf970156735,,Assisted Living Community,5
,Bs D Home Care,Phoenix,Arizona,https://app.seniorplace.com/communities/show/89f7e5af-30f5-4831-9053-3b291c6efd04,,Assisted Living Home,162
,Bailee Assisted Living,Maricopa,Arizona,https://app.seniorplace.com/communities/show/fb3462da-fe39-4339-b93a-da78d93476b5,,Assisted Living Home,162
,Baraka At Rosegarden Assisted Living,Mesa,Arizona,https://app.seniorplace.com/communities/show/1ce2f260-50d6-4d2a-bced-c01dfd4e15ae,,Assisted Living Home,162
,Barton House Ii,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/f777c265-88f2-434f-9e94-d636428741ca,,Assisted Living Community,5
,Barton House Ii,Paradise Valley,Arizona,https://app.seniorplace.com/communities/show/b00b5c68-22e3-49f2-b9d4-5e55a2baa921,,Assisted Living Community,5
,Be Loved Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/4148cf21-4f66-418e-99a9-e665a8ea011b,,Assisted Living Home,162
,Beautiful Haven Assisted Living,Buckeye,Arizona,https://app.seniorplace.com/communities/show/9a9b7e29-6d09-4908-871b-da55f8d73b01,,Assisted Living Home,162
,Bee Hive Homes,Eagar,Arizona,https://app.seniorplace.com/communities/show/2f41c0b4-77aa-4f36-aa53-9dc83c752b70,,Assisted Living Community,5
,Bee Hive Homes Of Arrowhead,Glendale,Arizona,https://app.seniorplace.com/communities/show/baf127b9-cd1d-4ef4-b585-e259004a9189,,Assisted Living Community,5
,Beehive Homes Of Page Grandview,Page,Arizona,https://app.seniorplace.com/communities/show/3783a3cc-3920-4d88-a191-34943f621f60,,Assisted Living Home,162
,Beehive Homes Of Page Elk Rd,Page,Arizona,https://app.seniorplace.com/communities/show/062921c8-ce81-4748-85c8-c1c83f7fc3f5,,Assisted Living Community,5
,Beehive Homes Of Sierra Vista,Sierra Vista,Arizona,https://app.seniorplace.com/communities/show/a04d19e6-b5c9-457c-97a4-f37b533cf0cf,,Assisted Living Community,5
,Bell Adult Care Home,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/6872b0bf-3611-4992-a323-5dfe48a39015,,Assisted Living Home,162
,Bella Vita Assisted Living,Chandler,Arizona,https://app.seniorplace.com/communities/show/50b93b87-9874-48eb-b597-dd19c0a82d2f,,Assisted Living Home,162
,Bella Vita Health And Rehabilitation Center,Glendale,Arizona,https://app.seniorplace.com/communities/show/b4684036-d219-4307-a699-1d1f474a09c2,,"Assisted Living Community, Nursing Home","5, 7"
,Bella Vita Residential Assisted Living Llc On Cholla St,Phoenix,Arizona,https://app.seniorplace.com/communities/show/e793690d-88b8-4e0b-912c-e774ddde3986,,Assisted Living Home,162
,Bellas Care Home,Phoenix,Arizona,https://app.seniorplace.com/communities/show/a323c873-2a1f-4844-afee-d27a27c42026,,Assisted Living Home,162
,Bellaire Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/76a0cbde-db3e-4b85-b9ec-796d666c78dc,,Assisted Living Home,162
,Belmont Assisted Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/11492493-37d6-49b7-ab03-c6a27babb439,,Assisted Living Home,162
,Belmont Senior Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/50ed079b-ef6c-4755-b9ec-5aad0e15e3d8,,Assisted Living Home,162
,Beloved Care Home,Gilbert,Arizona,https://app.seniorplace.com/communities/show/6f0e4bef-3615-4855-86f8-e47b3a4ac60c,,Assisted Living Home,162
,Benzen Healing Hands,Gilbert,Arizona,https://app.seniorplace.com/communities/show/6dae59a4-9b28-4910-9b55-975b57213508,,Assisted Living Home,162
,Berean Loving Home Care,Chandler,Arizona,https://app.seniorplace.com/communities/show/2831a224-d4fa-44d8-b2d0-6b3082a98d9a,,Assisted Living Home,162
,Bes Assisted Living,Maricopa,Arizona,https://app.seniorplace.com/communities/show/55847c11-c5ec-4567-bab3-54153347a9fe,,Assisted Living Home,162
,Best Assisted Living Of Surprise,Surprise,Arizona,https://app.seniorplace.com/communities/show/1696075e-5c15-432c-a07b-faafe41da47c,,Assisted Living Home,162
,Best Care Assisted Living,Surprise,Arizona,https://app.seniorplace.com/communities/show/00b1f64a-1398-41c4-a407-816783ab299d,,Assisted Living Home,162
,Best Choice 2 Assisted Living,Chandler,Arizona,https://app.seniorplace.com/communities/show/b3fe7f7e-ca83-4b8e-9c42-24c46da78aca,,Assisted Living Home,162
,Best Elderly Care,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/b9865949-ff85-4085-87e3-d53d9af247cc,,Assisted Living Home,162
,Best Home Care Of Surprise,Surprise,Arizona,https://app.seniorplace.com/communities/show/c237ab97-6a49-4081-a166-24ffae4bee96,,Assisted Living Home,162
,Best Of Heart,Maricopa,Arizona,https://app.seniorplace.com/communities/show/02e20e7d-b112-45b8-a2fa-fee58ca9b7ba,,Assisted Living Home,162
,Bethesda,Anthem,Arizona,https://app.seniorplace.com/communities/show/f108e742-beb8-4f7b-81cc-5b97fe763ca4,,Assisted Living Home,162
,Better Life Assisted Living 2,Mesa,Arizona,https://app.seniorplace.com/communities/show/dd05f5d7-78da-4004-9d82-c48139c03fb3,,Assisted Living Home,162
,Better Living Home Ii,Chandler,Arizona,https://app.seniorplace.com/communities/show/f30af656-a4b7-4f33-80ee-ef27a30b8b39,,Assisted Living Home,162
,Beverly Assisted Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/704569a2-e940-4e27-8d1e-ae574e6a0c6e,,Assisted Living Home,162
,Beverly Assisted Living I,Phoenix,Arizona,https://app.seniorplace.com/communities/show/7c696db3-fdbc-4256-a46b-a4b085b9e148,,Assisted Living Home,162
,Big Heart Angels Care Home,Chandler,Arizona,https://app.seniorplace.com/communities/show/66a39d08-ccdb-4e90-8bb9-3da0b532cb4e,,Assisted Living Home,162
,Blessed Assisted Living Llc Mesa,Mesa,Arizona,https://app.seniorplace.com/communities/show/70650f6f-5d94-4414-91ad-de770fb2c9e3,,Assisted Living Home,162
,Bloomfield House,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/3d3e14f1-a662-4088-bd69-bf246bffa48e,,Assisted Living Home,162
,Blossom Valley Assisted Living,Tucson,Arizona,https://app.seniorplace.com/communities/show/7822c0ed-f21f-460e-9398-4904925fe7c7,,Assisted Living Home,162
,Blue Horizons Assisted Living,Surprise,Arizona,https://app.seniorplace.com/communities/show/42792e7b-fb41-4615-8b22-b90f81b6c2d1,,Assisted Living Home,162
,Blue Royale Assisted Living,Tolleson,Arizona,https://app.seniorplace.com/communities/show/c0b54ae0-205c-4c69-9aa4-f2ba26e470af,,Assisted Living Home,162
,Blue Royale Assisted Living,Mesa,Arizona,https://app.seniorplace.com/communities/show/c119c153-6ea6-481e-a57e-ad8366f12076,,Assisted Living Home,162
,Blue Sky Hospice,Mesa,Arizona,https://app.seniorplace.com/communities/show/799ef299-9d68-4631-a4ce-dc1a92d8b3a0,,Home Care,488
,Boston Manor 1,Chandler,Arizona,https://app.seniorplace.com/communities/show/fa855e98-1238-4ca3-b61a-1693aef00bca,,Assisted Living Home,162
,Bradford Home Llc The,Tucson,Arizona,https://app.seniorplace.com/communities/show/b52f334f-b31d-4367-ab42-975bb9efb817,,Assisted Living Home,162
,Brain Injury Residential Care,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/e90ae6ce-9eba-4933-9a68-9e4a3edd1509,,Assisted Living Home,162
,Bransie Tlc Home,Chandler,Arizona,https://app.seniorplace.com/communities/show/9a70c916-5139-42d5-bc11-49513148e5a2,,Assisted Living Home,162
,Bridgewater Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/5bba8892-3a6f-4135-8bf7-e64d6846f364,,Assisted Living Community,5
,Bridgewater Assisted Living,Avondale,Arizona,https://app.seniorplace.com/communities/show/9ce5d2b7-697a-45cd-979c-1f81349645c3,,,
,Bridgewater Assisted Livingmidtown,Phoenix,Arizona,https://app.seniorplace.com/communities/show/4c89f81c-62ec-4926-ba05-1085958fe1df,,Assisted Living Community,5
,Bridgewater La Cholla Operations,Tucson,Arizona,https://app.seniorplace.com/communities/show/5ba3f52e-dc8e-406b-9586-99373d6fcc2c,,Assisted Living Community,5
,Bright Valley Group Home At Elliot Groves,Gilbert,Arizona,https://app.seniorplace.com/communities/show/572513bb-3293-4fa3-bece-8ebae00da433,,Assisted Living Home,162
,Brightest Light Senior Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/931b97e8-24e5-4a93-a8e9-f9dc2e664639,,Assisted Living Home,162
,Bringhealinghome Personal Care,Chandler,Arizona,https://app.seniorplace.com/communities/show/a96d38c9-5f2b-4709-8ff6-73cae3a2ce58,,Assisted Living Home,162
