title,description,address,city,state,price,type,featured_image,photos,amenities,url,website,import_date,import_source,status
Holmans Adult Residential Facility,,"1552 East 118Th Place, Los Angeles, Ca 90059",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/79af5127a80961b2be1aa92d19c280b7.jpg,,,https://app.seniorplace.com/communities/show/abf8cd86-27d1-4b44-80be-573adfa1d18e,https://app.seniorplace.com/communities/show/abf8cd86-27d1-4b44-80be-573adfa1d18e,2025-01-18,SeniorPlace Retry,publish
Cg Tinsley Home,,"5225 Rocky Mountain Way, Roseville, Ca 95747",Roseville,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/d4295bfb-99c3-421a-a0f9-4d27060298a5,https://app.seniorplace.com/communities/show/d4295bfb-99c3-421a-a0f9-4d27060298a5,2025-01-18,SeniorPlace Retry,publish
Holmes Sweet Home,,"1432 West 89Th Street, Los Angeles, Ca 90047",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3455430210ae521a44185f5945247368.jpg,,,https://app.seniorplace.com/communities/show/868bbfc0-a569-4e7a-892f-c6ae540e1e52,https://app.seniorplace.com/communities/show/868bbfc0-a569-4e7a-892f-c6ae540e1e52,2025-01-18,SeniorPlace Retry,publish
Chablis Court Home,,"4855 Chablis Court, Oakley, Ca 94561",Oakley,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e8bd62856b3ded4f6df0061adf464b71.jpg,,,https://app.seniorplace.com/communities/show/8c6d597f-3edd-429d-b0af-27d9ad6ee6ac,https://app.seniorplace.com/communities/show/8c6d597f-3edd-429d-b0af-27d9ad6ee6ac,2025-01-18,SeniorPlace Retry,publish
Chad Corner Assisted Living,,"2901 Shannon Drive, South San Francisco, Ca 94080",South San Francisco,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f853dba1b34451048d3070938ebafb26.jpg,,,https://app.seniorplace.com/communities/show/3003d820-beef-4f65-b1f6-bce3721bdc45,https://app.seniorplace.com/communities/show/3003d820-beef-4f65-b1f6-bce3721bdc45,2025-01-18,SeniorPlace Retry,publish
Holy Angel Home Care 1,,"1359 Sunflower Lane, Brentwood, Ca 94513",Brentwood,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/97b2d2171abc47deb1d334c230993243.jpg,,,https://app.seniorplace.com/communities/show/3aae1353-48f0-4a09-8246-87d53cc2ff85,https://app.seniorplace.com/communities/show/3aae1353-48f0-4a09-8246-87d53cc2ff85,2025-01-18,SeniorPlace Retry,publish
Chagnon Adult Residential Facility,,"11405 Doverwood Drive, Riverside, Ca 92505",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/751e41b017ceb4b011d327b638e7cb1a.jpg,,,https://app.seniorplace.com/communities/show/78db38ce-1c92-4df2-8da3-adafa1d5941d,https://app.seniorplace.com/communities/show/78db38ce-1c92-4df2-8da3-adafa1d5941d,2025-01-18,SeniorPlace Retry,publish
Holy Angels Residential Facility 2,,"25874 Bel Aire Drive, Hayward, Ca 94542",Hayward,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/97f348eecd2ee0f0b9a1666213409531.jpg,,,https://app.seniorplace.com/communities/show/b5f8bbfb-8d25-405a-a69b-a7ca83b0bd83,https://app.seniorplace.com/communities/show/b5f8bbfb-8d25-405a-a69b-a7ca83b0bd83,2025-01-18,SeniorPlace Retry,publish
Chalet The,,"6487 Main Avenue, Orangevale, Ca 95662",Orangevale,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2dce8acfe93ac3bb80fe5f00676e1072.jpg,,,https://app.seniorplace.com/communities/show/57ce59b7-9b1d-46f2-aaa0-1c22e3e4041f,https://app.seniorplace.com/communities/show/57ce59b7-9b1d-46f2-aaa0-1c22e3e4041f,2025-01-18,SeniorPlace Retry,publish
Chianti Joy,,"9152 Chianti Circle, Stockton, Ca 95212",Stockton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c8d5cc39236681c316a27f489e18bdf3.jpg,,,https://app.seniorplace.com/communities/show/811dc841-ef5d-4529-b9b3-645c35aa382a,https://app.seniorplace.com/communities/show/811dc841-ef5d-4529-b9b3-645c35aa382a,2025-01-18,SeniorPlace Retry,publish
Hopkinsshirley Home,,"9244 Crebs Avenue, Los Angeles, Ca 91324",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/fe66cc16636d4d0f4e29bc56ea32e0b9.jpg,,,https://app.seniorplace.com/communities/show/78c851fc-401e-4025-bc65-90540c7edc50,https://app.seniorplace.com/communities/show/78c851fc-401e-4025-bc65-90540c7edc50,2025-01-18,SeniorPlace Retry,publish
Chicago House The,,"15055 Chicago Avenue, Riverside, Ca 92508",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/55c01785ead9f16de71530f0ef45eab5.jpg,,,https://app.seniorplace.com/communities/show/2266cfa3-2968-4c39-b1f1-33d7fe38ffd5,https://app.seniorplace.com/communities/show/2266cfa3-2968-4c39-b1f1-33d7fe38ffd5,2025-01-18,SeniorPlace Retry,publish
Horizon Assisted Living Facility,,"9708 Valjean Avenue, Los Angeles, Ca 91343",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f14a029c76be67b00fc45ca4c3d3dba2.jpg,,,https://app.seniorplace.com/communities/show/d1a2b4ac-bc06-45f5-beb7-3b9d9d463ee7,https://app.seniorplace.com/communities/show/d1a2b4ac-bc06-45f5-beb7-3b9d9d463ee7,2025-01-18,SeniorPlace Retry,publish
Chicos Home,,"832 Worley Road, Suisun City, Ca 94585",Suisun City,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c866f2f9372681b0ab5c699245784728.jpg,,,https://app.seniorplace.com/communities/show/397b2cc7-a12c-463d-bd6f-7cafb8d3b2f9,https://app.seniorplace.com/communities/show/397b2cc7-a12c-463d-bd6f-7cafb8d3b2f9,2025-01-18,SeniorPlace Retry,publish
Horizon Et Al,,"1023 Greenbriar Court, Redding, Ca 96003",Redding,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/88cb052336ae8873212054ad2c857b48.jpg,,,https://app.seniorplace.com/communities/show/8e822974-c6b4-4207-95da-38a08feaab2c,https://app.seniorplace.com/communities/show/8e822974-c6b4-4207-95da-38a08feaab2c,2025-01-18,SeniorPlace Retry,publish
Chidike Care Home Iii,,"8612 Mellowoods Way, Sacramento, Ca 95828",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/42d6cc7ca9884e472355f5c98a468ff6.jpg,,,https://app.seniorplace.com/communities/show/a24eb8c6-ee37-4d50-aeff-f12d00e8cf7b,https://app.seniorplace.com/communities/show/a24eb8c6-ee37-4d50-aeff-f12d00e8cf7b,2025-01-18,SeniorPlace Retry,publish
Chidike Care Home,,"8520 Sunrise Woods Way, Sacramento, Ca 95828",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/12a3812578403ed61b8c998478b903a0.jpg,,,https://app.seniorplace.com/communities/show/fad0647e-427d-4ddf-962b-a5d400177012,https://app.seniorplace.com/communities/show/fad0647e-427d-4ddf-962b-a5d400177012,2025-01-18,SeniorPlace Retry,publish
Horizon Homebayside,,"625 Whispering Bay Lane, Suisun City, Ca 94585",Suisun City,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5033258acfeba92671ca32f305ffcec8.jpg,,,https://app.seniorplace.com/communities/show/99871166-2eac-44b1-be3f-d1f9e9e604e2,https://app.seniorplace.com/communities/show/99871166-2eac-44b1-be3f-d1f9e9e604e2,2025-01-18,SeniorPlace Retry,publish
Chihuahua Home,,"77595 Calle Chihuahua, La Quinta, Ca 92253",La Quinta,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/16007b67d63c85c93ca6907790ff0ea5.jpg,,,https://app.seniorplace.com/communities/show/336f281d-52fb-4c88-acde-f49a36312b4f,https://app.seniorplace.com/communities/show/336f281d-52fb-4c88-acde-f49a36312b4f,2025-01-18,SeniorPlace Retry,publish
Chimes The,,"3041 East Clinton Avenue, Fresno, Ca 93703",Fresno,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d23b172882db87362cc5c298c086f671.jpg,,,https://app.seniorplace.com/communities/show/21c561b2-9eb4-45b5-b518-3367630b531b,https://app.seniorplace.com/communities/show/21c561b2-9eb4-45b5-b518-3367630b531b,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Santa Rosa,,"4225 Wayvern Drive, Santa Rosa, Ca 95409",Santa Rosa,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cf13e226818ce0999ae806148fef34d9.jpg,,,https://app.seniorplace.com/communities/show/f77b9eb9-0d6a-4b5d-9c62-8d7929418c6e,https://app.seniorplace.com/communities/show/f77b9eb9-0d6a-4b5d-9c62-8d7929418c6e,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Seal Beach,,"3840 Lampson Avenue, Seal Beach, Ca 90740",Seal Beach,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/22e565e6a5d670bc2b5296358c523769.jpg,,,https://app.seniorplace.com/communities/show/26169ca3-a682-460e-85ec-b3d6ac6494e2,https://app.seniorplace.com/communities/show/26169ca3-a682-460e-85ec-b3d6ac6494e2,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Seven Oaks,,"4225 Buena Vista Road, Bakersfield, Ca 93311",Bakersfield,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cdacd22c791eaa683f4a44b95b4db177.jpg,,,https://app.seniorplace.com/communities/show/9b09f8e2-9601-4acc-ae39-46ccbd94c337,https://app.seniorplace.com/communities/show/9b09f8e2-9601-4acc-ae39-46ccbd94c337,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Simi Valley,,"5300 East Los Angeles Avenue, Simi Valley, Ca 93063",Simi Valley,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/65e35aba3d977cf3cff04ecde1f8d8d1.jpg,,,https://app.seniorplace.com/communities/show/a3270c68-e206-42d6-8bc9-1e535351f2e1,https://app.seniorplace.com/communities/show/a3270c68-e206-42d6-8bc9-1e535351f2e1,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Studio City,,"4610 Coldwater Canyon Avenue, Los Angeles, Ca 91604",Los Angeles,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4fea2a0dd49b860aa8260f731582ae7e.jpg,,,https://app.seniorplace.com/communities/show/65c560ef-45f0-4cf3-8f8a-ea38b7f37be8,https://app.seniorplace.com/communities/show/65c560ef-45f0-4cf3-8f8a-ea38b7f37be8,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Tustin,,"12291 Newport Avenue, Santa Ana, Ca 92705",Santa Ana,CA,,Assisted Living Community,,,,https://app.seniorplace.com/communities/show/3fc5f07f-2e00-4755-8bc6-ef26fc43f07f,https://app.seniorplace.com/communities/show/3fc5f07f-2e00-4755-8bc6-ef26fc43f07f,2025-01-18,SeniorPlace Retry,publish
Ivy Park At West Hills,,"9012 California 27, Los Angeles, Ca 91304",Los Angeles,CA,,Assisted Living Community,,,,https://app.seniorplace.com/communities/show/5cac2155-492b-48e4-a1fc-20efc85bed83,https://app.seniorplace.com/communities/show/5cac2155-492b-48e4-a1fc-20efc85bed83,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Wood Ranch,,"190 Tierra Rejada Road, Simi Valley, Ca 93065",Simi Valley,CA,,Assisted Living Community,,,,https://app.seniorplace.com/communities/show/354825f6-87a9-4c4d-ae37-c6a8123e31bc,https://app.seniorplace.com/communities/show/354825f6-87a9-4c4d-ae37-c6a8123e31bc,2025-01-18,SeniorPlace Retry,publish
Ivy Park At Woodland Hills,,"20461 Ventura Boulevard, Woodland Hills, Ca 91364",Woodland Hills,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/87222b02af3d6b9239d5baff13149746.jpg,,,https://app.seniorplace.com/communities/show/9a652fb5-185a-4256-b80d-9786c84c0f4a,https://app.seniorplace.com/communities/show/9a652fb5-185a-4256-b80d-9786c84c0f4a,2025-01-18,SeniorPlace Retry,publish
Ivy Park Of Belmont,,"1010 Alameda De Las Pulgas, Belmont, Ca 94002",Belmont,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/16a11361ffcd1a83a123ff48135688b2.jpg,,,https://app.seniorplace.com/communities/show/f4da6c8b-66f0-4a64-bd66-29bc374bbbd2,https://app.seniorplace.com/communities/show/f4da6c8b-66f0-4a64-bd66-29bc374bbbd2,2025-01-18,SeniorPlace Retry,publish
Ivy Park Of Monterey,,"1110 Cass Street, Monterey, Ca 93940",Monterey,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7939c8705da47681e79a062ef92d1648.jpg,,,https://app.seniorplace.com/communities/show/28a3ba23-d5b5-4c81-8f54-e91e9c999932,https://app.seniorplace.com/communities/show/28a3ba23-d5b5-4c81-8f54-e91e9c999932,2025-01-18,SeniorPlace Retry,publish
Ivy Park Of Roseville,,"5161 Foothills Boulevard, Roseville, Ca 95747",Roseville,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a69ee164008866fab61557281c0a3144.jpg,,,https://app.seniorplace.com/communities/show/5637cd64-8322-4e6f-8b7d-423a271ed4e2,https://app.seniorplace.com/communities/show/5637cd64-8322-4e6f-8b7d-423a271ed4e2,2025-01-18,SeniorPlace Retry,publish
Jobeth Home Care,,"1989 Woodglen Way, El Cajon, Ca 92020",El Cajon,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a3fdd99b318b9b9d2369d15391650191.jpg,,,https://app.seniorplace.com/communities/show/681d1d4b-81ce-444e-923d-b242965faf44,https://app.seniorplace.com/communities/show/681d1d4b-81ce-444e-923d-b242965faf44,2025-01-18,SeniorPlace Retry,publish
John And Mary Duce Centre,,"523 North Chandler Avenue, Monterey Park, Ca 91754",Monterey Park,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2e9ad1b20759846ce6e4f990fae449a7.jpg,,,https://app.seniorplace.com/communities/show/c7b0c22f-6a69-4c80-8279-9ad10c6b905f,https://app.seniorplace.com/communities/show/c7b0c22f-6a69-4c80-8279-9ad10c6b905f,2025-01-18,SeniorPlace Retry,publish
John Villas Home Care I,,"219 Hanover Drive, Costa Mesa, Ca 92626",Costa Mesa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/422627599a693358d855d930108e174c.jpg,,,https://app.seniorplace.com/communities/show/071929f4-8c5e-4807-8e4b-a850133a6841,https://app.seniorplace.com/communities/show/071929f4-8c5e-4807-8e4b-a850133a6841,2025-01-18,SeniorPlace Retry,publish
Coventry Care Home,,"4284 Coventry Way, Union City, Ca 94587",Union City,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a821d08d6d6986ec525fc413b20d3493.jpg,,,https://app.seniorplace.com/communities/show/5e801f11-a270-4486-b913-bebbbcacde00,https://app.seniorplace.com/communities/show/5e801f11-a270-4486-b913-bebbbcacde00,2025-01-18,SeniorPlace Retry,publish
John Villas Homecare 2,,"811 Saint Clair Street, Costa Mesa, Ca 92626",Costa Mesa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f755d0c6e34df3ebc2e52f579ece9def.jpg,,,https://app.seniorplace.com/communities/show/9cad9640-2c04-47bd-b6e7-762af61887b5,https://app.seniorplace.com/communities/show/9cad9640-2c04-47bd-b6e7-762af61887b5,2025-01-18,SeniorPlace Retry,publish
Covey Quail Home,,"13864 Covey Quail Lane, Moreno Valley, Ca 92553",Moreno Valley,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/013091e8541ee67e15c053ab66d7c3e0.jpg,,,https://app.seniorplace.com/communities/show/63faf863-a763-41d5-91eb-e4ffe9b3edf5,https://app.seniorplace.com/communities/show/63faf863-a763-41d5-91eb-e4ffe9b3edf5,2025-01-18,SeniorPlace Retry,publish
John Traci Co,,"3680 Anchorage Street, Hemet, Ca 92545",Hemet,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c1b6515c9311a9a1de015c20ec63562e.jpg,,,https://app.seniorplace.com/communities/show/060c4d05-d127-4b91-bb87-88aa4e6a11f2,https://app.seniorplace.com/communities/show/060c4d05-d127-4b91-bb87-88aa4e6a11f2,2025-01-18,SeniorPlace Retry,publish
Johnson Care Homes,,"5100 62Nd Street, Sacramento, Ca 95820",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b85b2186977eea0f4cb1b49ac69e3458.jpg,,,https://app.seniorplace.com/communities/show/d5474a3d-233a-4849-8493-619cf20b80c4,https://app.seniorplace.com/communities/show/d5474a3d-233a-4849-8493-619cf20b80c4,2025-01-18,SeniorPlace Retry,publish
Johnson Family Home,,"1940 Amber Fields Way, Roseville, Ca 95747",Roseville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/410066d7225a9d0c3886d9b5c10aca29.jpg,,,https://app.seniorplace.com/communities/show/42350af4-7663-42a4-bf6d-1f3c484fce8e,https://app.seniorplace.com/communities/show/42350af4-7663-42a4-bf6d-1f3c484fce8e,2025-01-18,SeniorPlace Retry,publish
Johnson Family Home,,"15355 Las Vecinas Drive, La Puente, Ca 91744",La Puente,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b5e9df6ed809c040783636a63528b5c1.jpg,,,https://app.seniorplace.com/communities/show/44ccf50d-8c6d-4171-9c1e-eb68aa46ff95,https://app.seniorplace.com/communities/show/44ccf50d-8c6d-4171-9c1e-eb68aa46ff95,2025-01-18,SeniorPlace Retry,publish
Johnson Family Home,,"241 Roney Avenue, Vallejo, Ca 94590",Vallejo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f852aa93b89e86be957ff14952d41e87.jpg,,,https://app.seniorplace.com/communities/show/9b2cb6df-761b-4a67-a956-ca92b0e6388c,https://app.seniorplace.com/communities/show/9b2cb6df-761b-4a67-a956-ca92b0e6388c,2025-01-18,SeniorPlace Retry,publish
Johnson Home 112,,"22419 Avenue 112, Porterville, Ca 93257",Porterville,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/4033f512-e9be-4ef9-94e4-ba7e5b330fd6,https://app.seniorplace.com/communities/show/4033f512-e9be-4ef9-94e4-ba7e5b330fd6,2025-01-18,SeniorPlace Retry,publish
Johnson Senior Care,,"3088 Johnson Avenue, Costa Mesa, Ca 92626",Costa Mesa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/949520b3a3496cc0d7d74bc24073e40f.jpg,,,https://app.seniorplace.com/communities/show/26280f0f-66a5-4d88-8ad2-617962dd78ab,https://app.seniorplace.com/communities/show/26280f0f-66a5-4d88-8ad2-617962dd78ab,2025-01-18,SeniorPlace Retry,publish
Johnsons Family Home,,"26854 Pelham Place, Hayward, Ca 94542",Hayward,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a92b99e6823a365c7baecb65f20d7648.jpg,,,https://app.seniorplace.com/communities/show/31f48ac8-0ccd-4075-88c8-623b340757bc,https://app.seniorplace.com/communities/show/31f48ac8-0ccd-4075-88c8-623b340757bc,2025-01-18,SeniorPlace Retry,publish
Johnsons Family Home,,"670 55Th Street, Oakland, Ca 94609",Oakland,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/76384289293cf7928ff90b2c25516dc5.jpg,,,https://app.seniorplace.com/communities/show/8d162550-f84b-454d-9217-f7a956dd7333,https://app.seniorplace.com/communities/show/8d162550-f84b-454d-9217-f7a956dd7333,2025-01-18,SeniorPlace Retry,publish
Johnsons Foothill Adult Home,,"3061 Rancheria Drive, Shingle Springs, Ca 95682",Shingle Springs,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/f617424e-b09f-4e5c-8a8c-59c1c616a7c5,https://app.seniorplace.com/communities/show/f617424e-b09f-4e5c-8a8c-59c1c616a7c5,2025-01-18,SeniorPlace Retry,publish
Johnsons Guest Home,,"1252 Teresa Street, Oxnard, Ca 93030",Oxnard,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/82edbce96dbc9620dc32cc11a34581dc.jpg,,,https://app.seniorplace.com/communities/show/38413737-247f-4051-8445-80e771f9b88c,https://app.seniorplace.com/communities/show/38413737-247f-4051-8445-80e771f9b88c,2025-01-18,SeniorPlace Retry,publish
