ID,Title,RawType,Normalized,Unknown,Status,SeniorPlaceURL,SeniorlyURL
,All American Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/449706ed-3237-458a-b93e-e5d5278cea97,
,All Care Assisted,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/surprise/all-care-assisted
,All Comforts Of Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e1662921-c869-40b2-b567-930dad2975d4,
,All Stars Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/188a9d50-352f-49a5-b5d7-196e88dd620a,
,All Valley Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a3d0d1b8-42c2-4c2b-b0b1-f56e7ba39b7b,
,All Valley Home Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/50e7ec68-00d5-4b1d-94f3-48a255646b8c,
,Allegiance Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/allegiance-assisted-living-llc
,Almas Home Care Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f5ae7c92-8ad0-4d3c-8321-f4b6da48a962,
,Aloha Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/aloha-assisted-living-home-llc
,Aloha Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/scottsdale/aloha-assisted-living-scottsdale
,Alta Mesa Health And Rehabilitation,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/46885dc2-46fc-45c4-9c19-e1f3efed2a5d,
,Alta Vista Senior Living Community,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2456fe26-5793-4ef5-a743-a902e978dfa2,
,Altercare Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c8e7dae6-7054-4a59-8620-6192ead33e5a,
,Alys Senior Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ae6fe8b8-5402-43d9-b947-11e54b9264c0,
,Am Drey,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0b7b1f0b-28aa-4166-b35b-ddc298fedabf,
,Am Home Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/599c40f4-841f-452a-992a-0f3a4a0ce73d,
,Ama Vida Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f7e6b505-57d5-4792-9871-4640d7124d29,
,Amandas Care Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/amanda-s-care-home
,Amandas Care Home Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/54cf98d8-161a-4a71-bc5b-f516fe100e48,
,Amaryllis Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2315ae7f-4088-48d5-bbbe-d36d8d1f19ae,
,Amazing Care Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0ceb7764-1bbd-4767-baf1-9d6591d49f30,
,Amazing Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c0d6489b-4c57-4219-b8e7-6e2c95cdfef1,
,Amazing Comfort Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f9096540-9271-42e2-aff9-25d487d1a9f3,
,Amazing Comfort Homes,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1ba55b01-46bf-4390-8c4a-836c01f54698,
,Amazing Comfort Homes,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/abff60fc-e8fd-45b7-98ac-21b3f767a7d2,
,Amber Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/amber-assisted-living-home
,Amber Creek Memory Care Community,a:1:{i:0;i:3;}; field_682fc481aaf60,Memory Care,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4cc5f57f-aeaa-4f55-b0e8-e6cf1ea78921,
,Amber Lights,a:2:{i:0;i:162;i:1;i:6;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/amber-lights
,Amberlin Arrowhead,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a98471ee-7ac4-4288-b961-680f46bae4a5,
,Ambiance Al,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/ambiance-al
,Ambiance Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/57844476-fb96-4c34-9ea4-7875039d255f,
,Ambience Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/peoria/ambience-care-home-peoria
,Ambience Care Home 2,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/peoria/ambience-care-home-2
,Amenity Home Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/95eab2c7-ecb4-4e25-9f23-c033e673f6c5,
,American Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/6186d745-5f6e-48cf-ad6f-7f6d9a43fdd9,
,American Dream Home,a:3:{i:0;i:162;i:1;i:5;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community, Memory Care","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/american-dream-home
,American Dream Home Ii,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/48602d15-be73-4199-9307-c618ecc82531,
,American Groves Senior Living Lp,a:2:{i:0;i:162;i:1;i:6;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b64228c7-50cc-43de-8b34-a512bebab6ca,
,American Orchards Senior Living,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e1d9eb3c-138e-4cdd-bd95-a434cda4f9ae,
,Amiga 1 Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/25b649cd-552a-4e09-87db-27f3e2835c31,
,Amiga 3 Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0faa2376-2ffb-47b3-b040-694e8f89a9f4,
,Amira Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d4d17cd8-d52e-4526-829b-8875ab961ffa,
,Amore Garden Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4c211638-9e7c-45d1-a9fe-cc079ff12b38,
,Amore Villa Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f9c05331-4480-4730-b166-bef29373a381,
,An Enchanted Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/160f1384-ad2f-41d1-8d93-e041babce6de,
,Ana David Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/88791829-157a-452a-9f24-bb1a490cf1fe,
,Anas Haven Adult Home Care Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/07680a24-ebd8-4125-adcc-c6fe0d0b34da,
,Anas Haven At Cedar,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/chandler/ana-s-haven-at-cedar
,Anastasia Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/34d87d1b-a1ec-406c-9dae-b1732c94a8c2,
,Andara Senior Living,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/5479f5b2-f14c-4b5a-8e2f-96cda1294799,
,Anderson Springs Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c3e43444-0a74-445b-bbab-91276c695386,
,Angel Care Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/angel-care-home
,Angel Hands Home Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/52ad4b0e-10df-446d-ba68-8d9e675d7f5e,
,Angel Wings Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3a0be5d4-1e65-4990-8d4b-af63ad6e1640,
,Angel Wings Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d0df1fb4-66b2-453b-9450-e3a222789a0d,
,Angels Adult Group Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/angel-s-adult-group-home-llc
,Angels Place Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1f9743a4-1eae-4fb4-9873-fe024a68aff5,
,Angels Real Home Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9b672238-56ad-423c-8242-bb8707758a05,
,Angels Senior Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/866fe639-495c-4dfa-97eb-99194a9696ed,
,Angels Touch Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e80c0309-4f98-432c-b1ea-277225d9f702,
,Angelas Assisted Living Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/49fe88dd-09f0-40e3-9b75-3b7a639851bc,
,Angelas Assisted Living Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/55f8a702-183e-437b-82d3-a9e5b495657e,
,Angelic Heart Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/chandler/dignified-assisted-living-llc
,Angels Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/chandler/angels-assisted-living-home
,Angels Home Assisted Living Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/46875072-11e7-40af-9a13-65948a02bc31,
,Angels On Duty Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/457c6d6c-3e0c-4f17-b86c-313e5048d403,
,Angels Paradise Care Home 2,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/feb56323-3312-4115-bf7b-c80d74e98597,
,Angels R Us,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/688475cd-a562-4678-b4d8-fade37c19067,
,Angels Wings Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d6b5dbcb-9de3-48db-890f-dbc6317377bd,
,Ani G Wellness Residency,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/7d206c37-a6a0-4945-b020-99a050a13dd7,
,Annas Angels Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/90db9655-154a-485b-8fa3-ffdffcecbbfe,
,Annes Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/21aa939c-ef0c-46f6-985e-9c670b299c58,
,Annes Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/95ddd5ac-8e26-4803-b5c5-0a2a8bfbccee,
,Annies Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/65035053-e6bb-42bc-ad95-1b7a53e51c48,
,Annies Loving Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/aac7c70d-ac20-4618-923a-63b2b6faf17c,
,Anthem Senior Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/de6a9d77-02fe-4ea7-9d51-1f1d30c9cef4,
,Anthem Senior Manor,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2e23154a-3d1f-4961-bd46-6e9bcfc8af02,
,Anziana Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/98531088-5d99-4f6e-b334-a1befcac8d40,
,Apollo Residential Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/glendale/apollo-residential-assisted-living
,Arabian Views Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b45ce3e6-022b-488a-b50c-ad17f00b51c2,
,Arbor Ridge,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cd2fd2cb-9036-4d42-8b43-13728047d570,
,Arbor Rose Senior Care,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/6bd1d1e6-1ddf-4a8f-8cb3-549fd20ef4a3,
,Arc Of Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/bb79afdd-8620-4115-8d28-664a5d5ba9e9,
,Arcadia Assisted Care,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/arcadia-assisted-care
,Arcadia Assisted Care Camelhead,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ad46d6f4-88f1-4ce9-836c-b580cd9484a6,
,Arcadia Assisted Care Villa,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cd5db715-8665-4f57-acf6-154eeb16c256,
,Arcadia Grove Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/arcadia-grove-assisted-living-home
,Arcadia Home Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/14a8787d-3de2-404f-8d7f-3f3a233df9f3,
,Arcadia Woods Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/arcadia-woods-assisted-living
,Archangel Assisted Living Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2afdb121-951b-4e29-993c-1317311318b3,
,Archangel Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/chandler/archangel-assisted-living-inc
,Arden Haven Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f9055310-49ad-44ad-88c9-d41ed1ba8469,
,Arden Haven Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d44b14cb-44d1-42f6-82cb-8bbbbaf7307c,
,Arden Valley Home Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2277be2b-c5df-42f5-83b3-b23c65463cd5,
,Arden Villa,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/edebcb53-a1b1-4217-a91b-0efb68e80fca,
